"value","parameter","panel"
0.015083032969,"IID effect-size variance","Variance"
0.013331242521,"IID effect-size variance","Variance"
0.015178732804,"IID effect-size variance","Variance"
0.0146143921,"IID effect-size variance","Variance"
0.015570797089,"IID effect-size variance","Variance"
0.014168617024,"IID effect-size variance","Variance"
0.014994492304,"IID effect-size variance","Variance"
0.015037871641,"IID effect-size variance","Variance"
0.014990084356,"IID effect-size variance","Variance"
0.015702846721,"IID effect-size variance","Variance"
0.015207082489,"IID effect-size variance","Variance"
0.011896046761,"IID effect-size variance","Variance"
0.011882526049,"IID effect-size variance","Variance"
0.016462173025,"IID effect-size variance","Variance"
0.014650923681,"IID effect-size variance","Variance"
0.015868188961,"IID effect-size variance","Variance"
0.014351081616,"IID effect-size variance","Variance"
0.015321735961,"IID effect-size variance","Variance"
0.013256068225,"IID effect-size variance","Variance"
0.013138432129,"IID effect-size variance","Variance"
0.013793328025,"IID effect-size variance","Variance"
0.014623581184,"IID effect-size variance","Variance"
0.014399040016,"IID effect-size variance","Variance"
0.015392372356,"IID effect-size variance","Variance"
0.012997596049,"IID effect-size variance","Variance"
0.014817949441,"IID effect-size variance","Variance"
0.014984697744,"IID effect-size variance","Variance"
0.015086717584,"IID effect-size variance","Variance"
0.014413683249,"IID effect-size variance","Variance"
0.014269735936,"IID effect-size variance","Variance"
0.015477101649,"IID effect-size variance","Variance"
0.014539054084,"IID effect-size variance","Variance"
0.014680714896,"IID effect-size variance","Variance"
0.013914797521,"IID effect-size variance","Variance"
0.014119855929,"IID effect-size variance","Variance"
0.014014534689,"IID effect-size variance","Variance"
0.013470155721,"IID effect-size variance","Variance"
0.015890619364,"IID effect-size variance","Variance"
0.013772665449,"IID effect-size variance","Variance"
0.012807901584,"IID effect-size variance","Variance"
0.013045066225,"IID effect-size variance","Variance"
0.016084834276,"IID effect-size variance","Variance"
0.013387647025,"IID effect-size variance","Variance"
0.014254688449,"IID effect-size variance","Variance"
0.013534530244,"IID effect-size variance","Variance"
0.014729220496,"IID effect-size variance","Variance"
0.013328240704,"IID effect-size variance","Variance"
0.013986137169,"IID effect-size variance","Variance"
0.013064261401,"IID effect-size variance","Variance"
0.016595365329,"IID effect-size variance","Variance"
0.014148150916,"IID effect-size variance","Variance"
0.015661020736,"IID effect-size variance","Variance"
0.0124188736,"IID effect-size variance","Variance"
0.0152300281,"IID effect-size variance","Variance"
0.015834195556,"IID effect-size variance","Variance"
0.0142587481,"IID effect-size variance","Variance"
0.0129299641,"IID effect-size variance","Variance"
0.016775689441,"IID effect-size variance","Variance"
0.013593694464,"IID effect-size variance","Variance"
0.012666377025,"IID effect-size variance","Variance"
0.016460376804,"IID effect-size variance","Variance"
0.013126743184,"IID effect-size variance","Variance"
0.014208163204,"IID effect-size variance","Variance"
0.014315643904,"IID effect-size variance","Variance"
0.018252280201,"IID effect-size variance","Variance"
0.017086149796,"IID effect-size variance","Variance"
0.013913382025,"IID effect-size variance","Variance"
0.014748159364,"IID effect-size variance","Variance"
0.013884615889,"IID effect-size variance","Variance"
0.015728169744,"IID effect-size variance","Variance"
0.015578534596,"IID effect-size variance","Variance"
0.013877782416,"IID effect-size variance","Variance"
0.015281409924,"IID effect-size variance","Variance"
0.015233483776,"IID effect-size variance","Variance"
0.015383688961,"IID effect-size variance","Variance"
0.016997901376,"IID effect-size variance","Variance"
0.015507471841,"IID effect-size variance","Variance"
0.013116433729,"IID effect-size variance","Variance"
0.0147549609,"IID effect-size variance","Variance"
0.012711886009,"IID effect-size variance","Variance"
0.015272263561,"IID effect-size variance","Variance"
0.014909142609,"IID effect-size variance","Variance"
0.012661650576,"IID effect-size variance","Variance"
0.011265911881,"IID effect-size variance","Variance"
0.011524237201,"IID effect-size variance","Variance"
0.015338079409,"IID effect-size variance","Variance"
0.012843008929,"IID effect-size variance","Variance"
0.017411330304,"IID effect-size variance","Variance"
0.013624492176,"IID effect-size variance","Variance"
0.014992043364,"IID effect-size variance","Variance"
0.014907433216,"IID effect-size variance","Variance"
0.015055044601,"IID effect-size variance","Variance"
0.014425211025,"IID effect-size variance","Variance"
0.014478586929,"IID effect-size variance","Variance"
0.013591595889,"IID effect-size variance","Variance"
0.013958241025,"IID effect-size variance","Variance"
0.015801244209,"IID effect-size variance","Variance"
0.015837970801,"IID effect-size variance","Variance"
0.015903227664,"IID effect-size variance","Variance"
0.015220650384,"IID effect-size variance","Variance"
0.014927463684,"IID effect-size variance","Variance"
0.014807482596,"IID effect-size variance","Variance"
0.016583515729,"IID effect-size variance","Variance"
0.014620195396,"IID effect-size variance","Variance"
0.014994737209,"IID effect-size variance","Variance"
0.013780646881,"IID effect-size variance","Variance"
0.0160123716,"IID effect-size variance","Variance"
0.013568755225,"IID effect-size variance","Variance"
0.017988442641,"IID effect-size variance","Variance"
0.012846408964,"IID effect-size variance","Variance"
0.013705853184,"IID effect-size variance","Variance"
0.014388722209,"IID effect-size variance","Variance"
0.012983463025,"IID effect-size variance","Variance"
0.012405281641,"IID effect-size variance","Variance"
0.014390161681,"IID effect-size variance","Variance"
0.012978905625,"IID effect-size variance","Variance"
0.014291007025,"IID effect-size variance","Variance"
0.014036799529,"IID effect-size variance","Variance"
0.016389376441,"IID effect-size variance","Variance"
0.015728671396,"IID effect-size variance","Variance"
0.014823549504,"IID effect-size variance","Variance"
0.015484069225,"IID effect-size variance","Variance"
0.017679159369,"IID effect-size variance","Variance"
0.012102860169,"IID effect-size variance","Variance"
0.016999205161,"IID effect-size variance","Variance"
0.011575177744,"IID effect-size variance","Variance"
0.016667326404,"IID effect-size variance","Variance"
0.011898882724,"IID effect-size variance","Variance"
0.012212239081,"IID effect-size variance","Variance"
0.013850229969,"IID effect-size variance","Variance"
0.015423652864,"IID effect-size variance","Variance"
0.013603489956,"IID effect-size variance","Variance"
0.015785158321,"IID effect-size variance","Variance"
0.013477352464,"IID effect-size variance","Variance"
0.014605931025,"IID effect-size variance","Variance"
0.0123454321,"IID effect-size variance","Variance"
0.013743107361,"IID effect-size variance","Variance"
0.013393201441,"IID effect-size variance","Variance"
0.013603723225,"IID effect-size variance","Variance"
0.013372378321,"IID effect-size variance","Variance"
0.015734190096,"IID effect-size variance","Variance"
0.015064125696,"IID effect-size variance","Variance"
0.013692042169,"IID effect-size variance","Variance"
0.014232728601,"IID effect-size variance","Variance"
0.015477350464,"IID effect-size variance","Variance"
0.013869537361,"IID effect-size variance","Variance"
0.015808787289,"IID effect-size variance","Variance"
0.015328173249,"IID effect-size variance","Variance"
0.0133448704,"IID effect-size variance","Variance"
0.016076972025,"IID effect-size variance","Variance"
0.012689797201,"IID effect-size variance","Variance"
0.0117809316,"IID effect-size variance","Variance"
0.013492913281,"IID effect-size variance","Variance"
0.014210308849,"IID effect-size variance","Variance"
0.014530855936,"IID effect-size variance","Variance"
0.016856088561,"IID effect-size variance","Variance"
0.015170602561,"IID effect-size variance","Variance"
0.016446267049,"IID effect-size variance","Variance"
0.013171234756,"IID effect-size variance","Variance"
0.016160765625,"IID effect-size variance","Variance"
0.015717887641,"IID effect-size variance","Variance"
0.016261095361,"IID effect-size variance","Variance"
0.014060742084,"IID effect-size variance","Variance"
0.014346529729,"IID effect-size variance","Variance"
0.013734433636,"IID effect-size variance","Variance"
0.013237192809,"IID effect-size variance","Variance"
0.015084998041,"IID effect-size variance","Variance"
0.013986610225,"IID effect-size variance","Variance"
0.013111853049,"IID effect-size variance","Variance"
0.014753503296,"IID effect-size variance","Variance"
0.013124910096,"IID effect-size variance","Variance"
0.016556226241,"IID effect-size variance","Variance"
0.013730918041,"IID effect-size variance","Variance"
0.015046456896,"IID effect-size variance","Variance"
0.015803758369,"IID effect-size variance","Variance"
0.014982249604,"IID effect-size variance","Variance"
0.015904993225,"IID effect-size variance","Variance"
0.013952098161,"IID effect-size variance","Variance"
0.014144107041,"IID effect-size variance","Variance"
0.0140944384,"IID effect-size variance","Variance"
0.0150332121,"IID effect-size variance","Variance"
0.015620500324,"IID effect-size variance","Variance"
0.014907433216,"IID effect-size variance","Variance"
0.014150292025,"IID effect-size variance","Variance"
0.017756895025,"IID effect-size variance","Variance"
0.014089215204,"IID effect-size variance","Variance"
0.016149072241,"IID effect-size variance","Variance"
0.016048835856,"IID effect-size variance","Variance"
0.015052345344,"IID effect-size variance","Variance"
0.0148815601,"IID effect-size variance","Variance"
0.013930136676,"IID effect-size variance","Variance"
0.0123520996,"IID effect-size variance","Variance"
0.013394127289,"IID effect-size variance","Variance"
0.014340541504,"IID effect-size variance","Variance"
0.015173558761,"IID effect-size variance","Variance"
0.014075686881,"IID effect-size variance","Variance"
0.014066434404,"IID effect-size variance","Variance"
0.012822618169,"IID effect-size variance","Variance"
0.015270533476,"IID effect-size variance","Variance"
0.012970020996,"IID effect-size variance","Variance"
0.013739825089,"IID effect-size variance","Variance"
0.013696254961,"IID effect-size variance","Variance"
0.013969821636,"IID effect-size variance","Variance"
0.013430260321,"IID effect-size variance","Variance"
0.014470887025,"IID effect-size variance","Variance"
0.013204537921,"IID effect-size variance","Variance"
0.011731922596,"IID effect-size variance","Variance"
0.017087456961,"IID effect-size variance","Variance"
0.013025428641,"IID effect-size variance","Variance"
0.0154181889,"IID effect-size variance","Variance"
0.014206494481,"IID effect-size variance","Variance"
0.015613002304,"IID effect-size variance","Variance"
0.014221755025,"IID effect-size variance","Variance"
0.015032476449,"IID effect-size variance","Variance"
0.014216031361,"IID effect-size variance","Variance"
0.013700234304,"IID effect-size variance","Variance"
0.013682214841,"IID effect-size variance","Variance"
0.011933159121,"IID effect-size variance","Variance"
0.013057175824,"IID effect-size variance","Variance"
0.014171473936,"IID effect-size variance","Variance"
0.015273005056,"IID effect-size variance","Variance"
0.013080725641,"IID effect-size variance","Variance"
0.0118613881,"IID effect-size variance","Variance"
0.014993512704,"IID effect-size variance","Variance"
0.014593364809,"IID effect-size variance","Variance"
0.014223663169,"IID effect-size variance","Variance"
0.013352264704,"IID effect-size variance","Variance"
0.015215715904,"IID effect-size variance","Variance"
0.015521671396,"IID effect-size variance","Variance"
0.013473173476,"IID effect-size variance","Variance"
0.013905598084,"IID effect-size variance","Variance"
0.017430864676,"IID effect-size variance","Variance"
0.013806955009,"IID effect-size variance","Variance"
0.014723638281,"IID effect-size variance","Variance"
0.014112489616,"IID effect-size variance","Variance"
0.012357212569,"IID effect-size variance","Variance"
0.015981005056,"IID effect-size variance","Variance"
0.016897140121,"IID effect-size variance","Variance"
0.010754312209,"IID effect-size variance","Variance"
0.015307875625,"IID effect-size variance","Variance"
0.0119180889,"IID effect-size variance","Variance"
0.011411794276,"IID effect-size variance","Variance"
0.016741513321,"IID effect-size variance","Variance"
0.015231509056,"IID effect-size variance","Variance"
0.014940661824,"IID effect-size variance","Variance"
0.014188383225,"IID effect-size variance","Variance"
0.014006012409,"IID effect-size variance","Variance"
0.013336092324,"IID effect-size variance","Variance"
0.013752956529,"IID effect-size variance","Variance"
0.013256298496,"IID effect-size variance","Variance"
0.013775482161,"IID effect-size variance","Variance"
0.012994404049,"IID effect-size variance","Variance"
0.014762007001,"IID effect-size variance","Variance"
0.013129263889,"IID effect-size variance","Variance"
0.0122810724,"IID effect-size variance","Variance"
0.014645356324,"IID effect-size variance","Variance"
0.014019033604,"IID effect-size variance","Variance"
0.0158457744,"IID effect-size variance","Variance"
0.016431906969,"IID effect-size variance","Variance"
0.016680755716,"IID effect-size variance","Variance"
0.0126180289,"IID effect-size variance","Variance"
0.015564059536,"IID effect-size variance","Variance"
0.014357790976,"IID effect-size variance","Variance"
0.016321851049,"IID effect-size variance","Variance"
0.0130667761,"IID effect-size variance","Variance"
0.015820105284,"IID effect-size variance","Variance"
0.014464391824,"IID effect-size variance","Variance"
0.013279796644,"IID effect-size variance","Variance"
0.015528150544,"IID effect-size variance","Variance"
0.014236546489,"IID effect-size variance","Variance"
0.015476355216,"IID effect-size variance","Variance"
0.016036929769,"IID effect-size variance","Variance"
0.014069043769,"IID effect-size variance","Variance"
0.015453473344,"IID effect-size variance","Variance"
0.014679260964,"IID effect-size variance","Variance"
0.015305153796,"IID effect-size variance","Variance"
0.016345878201,"IID effect-size variance","Variance"
0.016572957696,"IID effect-size variance","Variance"
0.014979556881,"IID effect-size variance","Variance"
0.016366340761,"IID effect-size variance","Variance"
0.015668279929,"IID effect-size variance","Variance"
0.016361223921,"IID effect-size variance","Variance"
0.014437224025,"IID effect-size variance","Variance"
0.013867888644,"IID effect-size variance","Variance"
0.013314159769,"IID effect-size variance","Variance"
0.01651225,"IID effect-size variance","Variance"
0.013441387969,"IID effect-size variance","Variance"
0.014131027876,"IID effect-size variance","Variance"
0.014981515201,"IID effect-size variance","Variance"
0.015769834084,"IID effect-size variance","Variance"
0.014291963401,"IID effect-size variance","Variance"
0.013754363841,"IID effect-size variance","Variance"
0.015856098241,"IID effect-size variance","Variance"
0.011181582049,"IID effect-size variance","Variance"
0.016479370384,"IID effect-size variance","Variance"
0.014097525289,"IID effect-size variance","Variance"
0.014653586704,"IID effect-size variance","Variance"
0.015154594816,"IID effect-size variance","Variance"
0.013773134881,"IID effect-size variance","Variance"
0.013102923024,"IID effect-size variance","Variance"
0.012407063769,"IID effect-size variance","Variance"
0.01718721,"IID effect-size variance","Variance"
0.013150355625,"IID effect-size variance","Variance"
0.014695258176,"IID effect-size variance","Variance"
0.015927702025,"IID effect-size variance","Variance"
0.012545568049,"IID effect-size variance","Variance"
0.017489533504,"IID effect-size variance","Variance"
0.017000769769,"IID effect-size variance","Variance"
0.013892393956,"IID effect-size variance","Variance"
0.014261375241,"IID effect-size variance","Variance"
0.015337088649,"IID effect-size variance","Variance"
0.0129367876,"IID effect-size variance","Variance"
0.015484318096,"IID effect-size variance","Variance"
0.012937242564,"IID effect-size variance","Variance"
0.012916095201,"IID effect-size variance","Variance"
0.013843404964,"IID effect-size variance","Variance"
0.015117932025,"IID effect-size variance","Variance"
0.012506396224,"IID effect-size variance","Variance"
0.013068833761,"IID effect-size variance","Variance"
0.015029288836,"IID effect-size variance","Variance"
0.013467138304,"IID effect-size variance","Variance"
0.014287659961,"IID effect-size variance","Variance"
0.015140810304,"IID effect-size variance","Variance"
0.013938635844,"IID effect-size variance","Variance"
0.014112014436,"IID effect-size variance","Variance"
0.013475262889,"IID effect-size variance","Variance"
0.017579842921,"IID effect-size variance","Variance"
0.013134993664,"IID effect-size variance","Variance"
0.014899131844,"IID effect-size variance","Variance"
0.012942702756,"IID effect-size variance","Variance"
0.0168818049,"IID effect-size variance","Variance"
0.015826898025,"IID effect-size variance","Variance"
0.016050862864,"IID effect-size variance","Variance"
0.015562313001,"IID effect-size variance","Variance"
0.016055930944,"IID effect-size variance","Variance"
0.013946429025,"IID effect-size variance","Variance"
0.015263614116,"IID effect-size variance","Variance"
0.013380474276,"IID effect-size variance","Variance"
0.016096504384,"IID effect-size variance","Variance"
0.014976374884,"IID effect-size variance","Variance"
0.014820140644,"IID effect-size variance","Variance"
0.014336949169,"IID effect-size variance","Variance"
0.015730928929,"IID effect-size variance","Variance"
0.013977387076,"IID effect-size variance","Variance"
0.013669351056,"IID effect-size variance","Variance"
0.013969112481,"IID effect-size variance","Variance"
0.0140801956,"IID effect-size variance","Variance"
0.0139216401,"IID effect-size variance","Variance"
0.016736079424,"IID effect-size variance","Variance"
0.015758031961,"IID effect-size variance","Variance"
0.013870243984,"IID effect-size variance","Variance"
0.017662144201,"IID effect-size variance","Variance"
0.013043695681,"IID effect-size variance","Variance"
0.014012403876,"IID effect-size variance","Variance"
0.015389891136,"IID effect-size variance","Variance"
0.013847170276,"IID effect-size variance","Variance"
0.0146797456,"IID effect-size variance","Variance"
0.013904654724,"IID effect-size variance","Variance"
0.014704957696,"IID effect-size variance","Variance"
0.013618423204,"IID effect-size variance","Variance"
0.014878876441,"IID effect-size variance","Variance"
0.013812830784,"IID effect-size variance","Variance"
0.018246876561,"IID effect-size variance","Variance"
0.015085489329,"IID effect-size variance","Variance"
0.014299854724,"IID effect-size variance","Variance"
0.014391601225,"IID effect-size variance","Variance"
0.014788748881,"IID effect-size variance","Variance"
0.011853112384,"IID effect-size variance","Variance"
0.013590663241,"IID effect-size variance","Variance"
0.014317079716,"IID effect-size variance","Variance"
0.012600960516,"IID effect-size variance","Variance"
0.012542432049,"IID effect-size variance","Variance"
0.013081411876,"IID effect-size variance","Variance"
0.013111395025,"IID effect-size variance","Variance"
0.014776590481,"IID effect-size variance","Variance"
0.012252054721,"IID effect-size variance","Variance"
0.013754129284,"IID effect-size variance","Variance"
0.0159946609,"IID effect-size variance","Variance"
0.0163507369,"IID effect-size variance","Variance"
0.014728006881,"IID effect-size variance","Variance"
0.014339583504,"IID effect-size variance","Variance"
0.014388482304,"IID effect-size variance","Variance"
0.016155172609,"IID effect-size variance","Variance"
0.013709833921,"IID effect-size variance","Variance"
0.014851078225,"IID effect-size variance","Variance"
0.013950680769,"IID effect-size variance","Variance"
0.013953988129,"IID effect-size variance","Variance"
0.016615725604,"IID effect-size variance","Variance"
0.014447799601,"IID effect-size variance","Variance"
0.015408505161,"IID effect-size variance","Variance"
0.014166474529,"IID effect-size variance","Variance"
0.014036088676,"IID effect-size variance","Variance"
0.014237023761,"IID effect-size variance","Variance"
0.011879692036,"IID effect-size variance","Variance"
0.012565737409,"IID effect-size variance","Variance"
0.013241795329,"IID effect-size variance","Variance"
0.015088928569,"IID effect-size variance","Variance"
0.013611655561,"IID effect-size variance","Variance"
0.013839875449,"IID effect-size variance","Variance"
0.014234398864,"IID effect-size variance","Variance"
0.016730387716,"IID effect-size variance","Variance"
0.013044152521,"IID effect-size variance","Variance"
0.017412122025,"IID effect-size variance","Variance"
0.014062876569,"IID effect-size variance","Variance"
0.013712644201,"IID effect-size variance","Variance"
0.015576787249,"IID effect-size variance","Variance"
0.011711784841,"IID effect-size variance","Variance"
0.012359880625,"IID effect-size variance","Variance"
0.011430817225,"IID effect-size variance","Variance"
0.0126247696,"IID effect-size variance","Variance"
0.012006023184,"IID effect-size variance","Variance"
0.013650183556,"IID effect-size variance","Variance"
0.014975640625,"IID effect-size variance","Variance"
0.0138556441,"IID effect-size variance","Variance"
0.013776421129,"IID effect-size variance","Variance"
0.012497898436,"IID effect-size variance","Variance"
0.013119182521,"IID effect-size variance","Variance"
0.014780723776,"IID effect-size variance","Variance"
0.013164349696,"IID effect-size variance","Variance"
0.014524347289,"IID effect-size variance","Variance"
0.013629395025,"IID effect-size variance","Variance"
0.014608831689,"IID effect-size variance","Variance"
0.0126000625,"IID effect-size variance","Variance"
0.0170903329,"IID effect-size variance","Variance"
0.017230500225,"IID effect-size variance","Variance"
0.015969629641,"IID effect-size variance","Variance"
0.015512204304,"IID effect-size variance","Variance"
0.014065011216,"IID effect-size variance","Variance"
0.0160655625,"IID effect-size variance","Variance"
0.014575249984,"IID effect-size variance","Variance"
0.015626500036,"IID effect-size variance","Variance"
0.014187906769,"IID effect-size variance","Variance"
0.014028270481,"IID effect-size variance","Variance"
0.016272574096,"IID effect-size variance","Variance"
0.013941233329,"IID effect-size variance","Variance"
0.014586842176,"IID effect-size variance","Variance"
0.013747328001,"IID effect-size variance","Variance"
0.015639753481,"IID effect-size variance","Variance"
0.013757647849,"IID effect-size variance","Variance"
0.014782425889,"IID effect-size variance","Variance"
0.016310354944,"IID effect-size variance","Variance"
0.017060800689,"IID effect-size variance","Variance"
0.016288651129,"IID effect-size variance","Variance"
0.01401856,"IID effect-size variance","Variance"
0.015872976144,"IID effect-size variance","Variance"
0.014480030889,"IID effect-size variance","Variance"
0.016466279041,"IID effect-size variance","Variance"
0.0146458404,"IID effect-size variance","Variance"
0.016178822416,"IID effect-size variance","Variance"
0.014788262449,"IID effect-size variance","Variance"
0.014198628964,"IID effect-size variance","Variance"
0.014468000089,"IID effect-size variance","Variance"
0.013770787801,"IID effect-size variance","Variance"
0.015199437796,"IID effect-size variance","Variance"
0.013868595225,"IID effect-size variance","Variance"
0.015631250625,"IID effect-size variance","Variance"
0.015298721344,"IID effect-size variance","Variance"
0.013436750889,"IID effect-size variance","Variance"
0.013720842496,"IID effect-size variance","Variance"
0.014208878401,"IID effect-size variance","Variance"
0.013145081104,"IID effect-size variance","Variance"
0.016205035401,"IID effect-size variance","Variance"
0.0147161161,"IID effect-size variance","Variance"
0.014507961601,"IID effect-size variance","Variance"
0.015234471184,"IID effect-size variance","Variance"
0.014058370624,"IID effect-size variance","Variance"
0.015059216656,"IID effect-size variance","Variance"
0.014347967089,"IID effect-size variance","Variance"
0.014265674721,"IID effect-size variance","Variance"
0.0131400369,"IID effect-size variance","Variance"
0.014888636361,"IID effect-size variance","Variance"
0.013850700721,"IID effect-size variance","Variance"
0.013836581641,"IID effect-size variance","Variance"
0.014216985225,"IID effect-size variance","Variance"
0.014870339136,"IID effect-size variance","Variance"
0.015095562496,"IID effect-size variance","Variance"
0.015076401796,"IID effect-size variance","Variance"
0.014721939556,"IID effect-size variance","Variance"
0.0144552529,"IID effect-size variance","Variance"
0.016064802009,"IID effect-size variance","Variance"
0.015064125696,"IID effect-size variance","Variance"
0.014407921089,"IID effect-size variance","Variance"
0.013804605049,"IID effect-size variance","Variance"
0.014543636409,"IID effect-size variance","Variance"
0.013186847556,"IID effect-size variance","Variance"
0.015084506761,"IID effect-size variance","Variance"
0.012345654321,"IID effect-size variance","Variance"
0.015434335225,"IID effect-size variance","Variance"
0.011643057409,"IID effect-size variance","Variance"
0.011746657924,"IID effect-size variance","Variance"
0.0131010916,"IID effect-size variance","Variance"
0.012963871881,"IID effect-size variance","Variance"
0.015420920761,"IID effect-size variance","Variance"
0.014497123216,"IID effect-size variance","Variance"
0.016258290064,"IID effect-size variance","Variance"
0.013961312964,"IID effect-size variance","Variance"
0.016612889881,"IID effect-size variance","Variance"
0.014801642244,"IID effect-size variance","Variance"
0.013636867729,"IID effect-size variance","Variance"
0.013193279044,"IID effect-size variance","Variance"
0.013888386801,"IID effect-size variance","Variance"
0.013899231025,"IID effect-size variance","Variance"
0.015403043881,"IID effect-size variance","Variance"
0.014338386049,"IID effect-size variance","Variance"
0.014328329401,"IID effect-size variance","Variance"
0.014250629376,"IID effect-size variance","Variance"
0.015846277924,"IID effect-size variance","Variance"
0.012797491876,"IID effect-size variance","Variance"
0.014106787984,"IID effect-size variance","Variance"
0.014547013321,"IID effect-size variance","Variance"
0.013175825796,"IID effect-size variance","Variance"
0.014200058896,"IID effect-size variance","Variance"
0.015335602569,"IID effect-size variance","Variance"
0.0130827844,"IID effect-size variance","Variance"
0.0132273001,"IID effect-size variance","Variance"
0.014516153289,"IID effect-size variance","Variance"
0.0134838544,"IID effect-size variance","Variance"
0.016155935236,"IID effect-size variance","Variance"
0.013826232225,"IID effect-size variance","Variance"
0.0149206225,"IID effect-size variance","Variance"
0.013040498025,"IID effect-size variance","Variance"
0.014799695716,"IID effect-size variance","Variance"
0.014415604225,"IID effect-size variance","Variance"
0.013389498369,"IID effect-size variance","Variance"
0.015644005776,"IID effect-size variance","Variance"
0.014610040384,"IID effect-size variance","Variance"
0.0127644804,"IID effect-size variance","Variance"
0.013173530176,"IID effect-size variance","Variance"
0.015478843396,"IID effect-size variance","Variance"
0.015887342025,"IID effect-size variance","Variance"
0.012755669481,"IID effect-size variance","Variance"
0.013697191225,"IID effect-size variance","Variance"
0.015500001001,"IID effect-size variance","Variance"
0.0155525841,"IID effect-size variance","Variance"
0.013582970116,"IID effect-size variance","Variance"
0.018137624976,"IID effect-size variance","Variance"
0.0144288144,"IID effect-size variance","Variance"
0.014794829956,"IID effect-size variance","Variance"
0.016856867556,"IID effect-size variance","Variance"
0.0163277284,"IID effect-size variance","Variance"
0.016517904484,"IID effect-size variance","Variance"
0.015962553649,"IID effect-size variance","Variance"
0.014875217296,"IID effect-size variance","Variance"
0.014833047681,"IID effect-size variance","Variance"
0.014403360196,"IID effect-size variance","Variance"
0.014484603904,"IID effect-size variance","Variance"
0.014505552721,"IID effect-size variance","Variance"
0.013965330625,"IID effect-size variance","Variance"
0.014918912449,"IID effect-size variance","Variance"
0.013427942641,"IID effect-size variance","Variance"
0.016225409641,"IID effect-size variance","Variance"
0.013734199249,"IID effect-size variance","Variance"
0.014174331136,"IID effect-size variance","Variance"
0.015845019129,"IID effect-size variance","Variance"
0.014831586225,"IID effect-size variance","Variance"
0.015435329121,"IID effect-size variance","Variance"
0.014911828996,"IID effect-size variance","Variance"
0.015981510724,"IID effect-size variance","Variance"
0.013274265796,"IID effect-size variance","Variance"
0.0170668096,"IID effect-size variance","Variance"
0.015395350084,"IID effect-size variance","Variance"
0.0147938569,"IID effect-size variance","Variance"
0.0150773841,"IID effect-size variance","Variance"
0.0162843121,"IID effect-size variance","Variance"
0.016271043364,"IID effect-size variance","Variance"
0.013122618916,"IID effect-size variance","Variance"
0.016921586889,"IID effect-size variance","Variance"
0.014005539025,"IID effect-size variance","Variance"
0.0159820164,"IID effect-size variance","Variance"
0.0122655625,"IID effect-size variance","Variance"
0.013437910084,"IID effect-size variance","Variance"
0.015154594816,"IID effect-size variance","Variance"
0.011964859456,"IID effect-size variance","Variance"
0.012712337001,"IID effect-size variance","Variance"
0.016194598564,"IID effect-size variance","Variance"
0.016951258809,"IID effect-size variance","Variance"
0.012678985201,"IID effect-size variance","Variance"
0.014850347044,"IID effect-size variance","Variance"
0.014625999844,"IID effect-size variance","Variance"
0.015182182656,"IID effect-size variance","Variance"
0.013089876921,"IID effect-size variance","Variance"
0.013504531681,"IID effect-size variance","Variance"
0.014465594529,"IID effect-size variance","Variance"
0.015347740996,"IID effect-size variance","Variance"
0.014282879121,"IID effect-size variance","Variance"
0.014116053721,"IID effect-size variance","Variance"
0.013979515225,"IID effect-size variance","Variance"
0.017183539396,"IID effect-size variance","Variance"
0.012292378641,"IID effect-size variance","Variance"
0.015623250049,"IID effect-size variance","Variance"
0.0140968129,"IID effect-size variance","Variance"
0.015066826009,"IID effect-size variance","Variance"
0.015478843396,"IID effect-size variance","Variance"
0.016720558864,"IID effect-size variance","Variance"
0.015265343809,"IID effect-size variance","Variance"
0.013863178564,"IID effect-size variance","Variance"
0.014343655225,"IID effect-size variance","Variance"
0.014281206016,"IID effect-size variance","Variance"
0.017034687289,"IID effect-size variance","Variance"
0.014561731584,"IID effect-size variance","Variance"
0.015182429089,"IID effect-size variance","Variance"
0.016794864025,"IID effect-size variance","Variance"
0.014915248384,"IID effect-size variance","Variance"
0.015591517956,"IID effect-size variance","Variance"
0.016626039364,"IID effect-size variance","Variance"
0.014472330601,"IID effect-size variance","Variance"
0.0120626289,"IID effect-size variance","Variance"
0.013875662025,"IID effect-size variance","Variance"
0.014621162724,"IID effect-size variance","Variance"
0.0165276736,"IID effect-size variance","Variance"
0.0142396489,"IID effect-size variance","Variance"
0.015291053649,"IID effect-size variance","Variance"
0.013325470096,"IID effect-size variance","Variance"
0.014788019236,"IID effect-size variance","Variance"
0.014203634041,"IID effect-size variance","Variance"
0.015182429089,"IID effect-size variance","Variance"
0.013523829264,"IID effect-size variance","Variance"
0.015845019129,"IID effect-size variance","Variance"
0.0152596609,"IID effect-size variance","Variance"
0.014946529536,"IID effect-size variance","Variance"
0.015027082225,"IID effect-size variance","Variance"
0.013703511844,"IID effect-size variance","Variance"
0.014468962369,"IID effect-size variance","Variance"
0.0127577025,"IID effect-size variance","Variance"
0.015066335025,"IID effect-size variance","Variance"
0.015296000329,"IID effect-size variance","Variance"
0.012236120689,"IID effect-size variance","Variance"
0.017658954769,"IID effect-size variance","Variance"
0.015421417489,"IID effect-size variance","Variance"
0.017084842681,"IID effect-size variance","Variance"
0.015069772081,"IID effect-size variance","Variance"
0.014508443401,"IID effect-size variance","Variance"
0.013294551204,"IID effect-size variance","Variance"
0.014584426756,"IID effect-size variance","Variance"
0.014251106884,"IID effect-size variance","Variance"
0.015678295369,"IID effect-size variance","Variance"
