"value","parameter","panel"
0.079814160196,"IID effect-size variance","Variance"
0.093789675001,"IID effect-size variance","Variance"
0.094290142489,"IID effect-size variance","Variance"
0.078543986049,"IID effect-size variance","Variance"
0.064755998784,"IID effect-size variance","Variance"
0.075852320569,"IID effect-size variance","Variance"
0.062836952929,"IID effect-size variance","Variance"
0.0711929124,"IID effect-size variance","Variance"
0.082767262249,"IID effect-size variance","Variance"
0.084604193424,"IID effect-size variance","Variance"
0.081525667729,"IID effect-size variance","Variance"
0.077148395536,"IID effect-size variance","Variance"
0.099841464529,"IID effect-size variance","Variance"
0.1068243856,"IID effect-size variance","Variance"
0.071517735184,"IID effect-size variance","Variance"
0.082792581169,"IID effect-size variance","Variance"
0.090670243225,"IID effect-size variance","Variance"
0.117736138129,"IID effect-size variance","Variance"
0.096748992025,"IID effect-size variance","Variance"
0.108442441636,"IID effect-size variance","Variance"
0.131146828164,"IID effect-size variance","Variance"
0.1243761289,"IID effect-size variance","Variance"
0.1082146816,"IID effect-size variance","Variance"
0.120295210896,"IID effect-size variance","Variance"
0.129009554041,"IID effect-size variance","Variance"
0.086784446464,"IID effect-size variance","Variance"
0.132888682521,"IID effect-size variance","Variance"
0.102485137689,"IID effect-size variance","Variance"
0.121951814656,"IID effect-size variance","Variance"
0.098726667264,"IID effect-size variance","Variance"
0.081210750625,"IID effect-size variance","Variance"
0.083847310096,"IID effect-size variance","Variance"
0.087192640656,"IID effect-size variance","Variance"
0.062663606929,"IID effect-size variance","Variance"
0.082802364516,"IID effect-size variance","Variance"
0.0974750841,"IID effect-size variance","Variance"
0.093015240256,"IID effect-size variance","Variance"
0.087463922049,"IID effect-size variance","Variance"
0.080955613729,"IID effect-size variance","Variance"
0.110833728889,"IID effect-size variance","Variance"
0.087946054249,"IID effect-size variance","Variance"
0.094464637201,"IID effect-size variance","Variance"
0.085992043536,"IID effect-size variance","Variance"
0.070504587729,"IID effect-size variance","Variance"
0.108215997444,"IID effect-size variance","Variance"
0.125941233924,"IID effect-size variance","Variance"
0.096638291689,"IID effect-size variance","Variance"
0.098732323089,"IID effect-size variance","Variance"
0.095282725041,"IID effect-size variance","Variance"
0.081395519401,"IID effect-size variance","Variance"
0.072541342225,"IID effect-size variance","Variance"
0.062119580644,"IID effect-size variance","Variance"
0.095526737476,"IID effect-size variance","Variance"
0.0673039249,"IID effect-size variance","Variance"
0.049584155625,"IID effect-size variance","Variance"
0.065169920656,"IID effect-size variance","Variance"
0.039056431129,"IID effect-size variance","Variance"
0.042996925449,"IID effect-size variance","Variance"
0.0612711009,"IID effect-size variance","Variance"
0.031768784644,"IID effect-size variance","Variance"
0.090428308369,"IID effect-size variance","Variance"
0.124437501049,"IID effect-size variance","Variance"
0.113923125625,"IID effect-size variance","Variance"
0.156897586609,"IID effect-size variance","Variance"
0.113651242884,"IID effect-size variance","Variance"
0.125891555344,"IID effect-size variance","Variance"
0.142878708049,"IID effect-size variance","Variance"
0.095502631225,"IID effect-size variance","Variance"
0.113744982121,"IID effect-size variance","Variance"
0.116083985521,"IID effect-size variance","Variance"
0.148540097281,"IID effect-size variance","Variance"
0.096152087056,"IID effect-size variance","Variance"
0.09778129,"IID effect-size variance","Variance"
0.106196470884,"IID effect-size variance","Variance"
0.095501395089,"IID effect-size variance","Variance"
0.114247380025,"IID effect-size variance","Variance"
0.054898833025,"IID effect-size variance","Variance"
0.082606232569,"IID effect-size variance","Variance"
0.071018519049,"IID effect-size variance","Variance"
0.0851063929,"IID effect-size variance","Variance"
0.093424979025,"IID effect-size variance","Variance"
0.080363178256,"IID effect-size variance","Variance"
0.075063396529,"IID effect-size variance","Variance"
0.080586718884,"IID effect-size variance","Variance"
0.068274554436,"IID effect-size variance","Variance"
0.088717005316,"IID effect-size variance","Variance"
0.101770570225,"IID effect-size variance","Variance"
0.087502372864,"IID effect-size variance","Variance"
0.094403791504,"IID effect-size variance","Variance"
0.076057366225,"IID effect-size variance","Variance"
0.082613130625,"IID effect-size variance","Variance"
0.080782145284,"IID effect-size variance","Variance"
0.099075116644,"IID effect-size variance","Variance"
0.055548833344,"IID effect-size variance","Variance"
0.079722651904,"IID effect-size variance","Variance"
0.0477641025,"IID effect-size variance","Variance"
0.076680809569,"IID effect-size variance","Variance"
0.056556449856,"IID effect-size variance","Variance"
0.0868775625,"IID effect-size variance","Variance"
0.062042839056,"IID effect-size variance","Variance"
0.075872151601,"IID effect-size variance","Variance"
0.089952606241,"IID effect-size variance","Variance"
0.122497200016,"IID effect-size variance","Variance"
0.137201345649,"IID effect-size variance","Variance"
0.105115366225,"IID effect-size variance","Variance"
0.1306461025,"IID effect-size variance","Variance"
0.0833592384,"IID effect-size variance","Variance"
0.072272794896,"IID effect-size variance","Variance"
0.059271797764,"IID effect-size variance","Variance"
0.051861863824,"IID effect-size variance","Variance"
0.061358757849,"IID effect-size variance","Variance"
0.046846706481,"IID effect-size variance","Variance"
0.076669733449,"IID effect-size variance","Variance"
0.111488542201,"IID effect-size variance","Variance"
0.066194542089,"IID effect-size variance","Variance"
0.084847533796,"IID effect-size variance","Variance"
0.098917798144,"IID effect-size variance","Variance"
0.069811679961,"IID effect-size variance","Variance"
0.070048091556,"IID effect-size variance","Variance"
0.067608840289,"IID effect-size variance","Variance"
0.061684179769,"IID effect-size variance","Variance"
0.071025981049,"IID effect-size variance","Variance"
0.097419518641,"IID effect-size variance","Variance"
0.095094523876,"IID effect-size variance","Variance"
0.0737611281,"IID effect-size variance","Variance"
0.0494217361,"IID effect-size variance","Variance"
0.042520914436,"IID effect-size variance","Variance"
0.045312359689,"IID effect-size variance","Variance"
0.052386969924,"IID effect-size variance","Variance"
0.050917019904,"IID effect-size variance","Variance"
0.048393840196,"IID effect-size variance","Variance"
0.063255771049,"IID effect-size variance","Variance"
0.055939818256,"IID effect-size variance","Variance"
0.050958096121,"IID effect-size variance","Variance"
0.0583995556,"IID effect-size variance","Variance"
0.074710382224,"IID effect-size variance","Variance"
0.078453769216,"IID effect-size variance","Variance"
0.083415837124,"IID effect-size variance","Variance"
0.075302494569,"IID effect-size variance","Variance"
0.093143377636,"IID effect-size variance","Variance"
0.092931693409,"IID effect-size variance","Variance"
0.0639331225,"IID effect-size variance","Variance"
0.102724096036,"IID effect-size variance","Variance"
0.073710078016,"IID effect-size variance","Variance"
0.099785228544,"IID effect-size variance","Variance"
0.116396286561,"IID effect-size variance","Variance"
0.095829870096,"IID effect-size variance","Variance"
0.104143034944,"IID effect-size variance","Variance"
0.065703530929,"IID effect-size variance","Variance"
0.0579557476,"IID effect-size variance","Variance"
0.112444867584,"IID effect-size variance","Variance"
0.119756831481,"IID effect-size variance","Variance"
0.090125443681,"IID effect-size variance","Variance"
0.091126100641,"IID effect-size variance","Variance"
0.104981832081,"IID effect-size variance","Variance"
0.092266492516,"IID effect-size variance","Variance"
0.056580709689,"IID effect-size variance","Variance"
0.070466887936,"IID effect-size variance","Variance"
0.070361276049,"IID effect-size variance","Variance"
0.064224737476,"IID effect-size variance","Variance"
0.055320921616,"IID effect-size variance","Variance"
0.0429774361,"IID effect-size variance","Variance"
0.065685076681,"IID effect-size variance","Variance"
0.064428145929,"IID effect-size variance","Variance"
0.070199562304,"IID effect-size variance","Variance"
0.083319399801,"IID effect-size variance","Variance"
0.092501747881,"IID effect-size variance","Variance"
0.089959204624,"IID effect-size variance","Variance"
0.080433497664,"IID effect-size variance","Variance"
0.06682225,"IID effect-size variance","Variance"
0.059911373824,"IID effect-size variance","Variance"
0.058658418025,"IID effect-size variance","Variance"
0.051105384225,"IID effect-size variance","Variance"
0.060312974569,"IID effect-size variance","Variance"
0.0452200225,"IID effect-size variance","Variance"
0.046629651721,"IID effect-size variance","Variance"
0.064855280889,"IID effect-size variance","Variance"
0.062614552441,"IID effect-size variance","Variance"
0.091379848681,"IID effect-size variance","Variance"
0.062058283225,"IID effect-size variance","Variance"
0.085006067364,"IID effect-size variance","Variance"
0.066591866916,"IID effect-size variance","Variance"
0.069657989184,"IID effect-size variance","Variance"
0.048703193344,"IID effect-size variance","Variance"
0.060180921124,"IID effect-size variance","Variance"
0.046878745225,"IID effect-size variance","Variance"
0.117071412649,"IID effect-size variance","Variance"
0.074615292964,"IID effect-size variance","Variance"
0.070737381225,"IID effect-size variance","Variance"
0.061394432841,"IID effect-size variance","Variance"
0.095444541481,"IID effect-size variance","Variance"
0.117474135025,"IID effect-size variance","Variance"
0.074540466441,"IID effect-size variance","Variance"
0.049264022025,"IID effect-size variance","Variance"
0.053980946244,"IID effect-size variance","Variance"
0.065327781649,"IID effect-size variance","Variance"
0.035088033124,"IID effect-size variance","Variance"
0.051450941584,"IID effect-size variance","Variance"
0.068982921316,"IID effect-size variance","Variance"
0.038688529636,"IID effect-size variance","Variance"
0.062159465124,"IID effect-size variance","Variance"
0.0563872516,"IID effect-size variance","Variance"
0.085323578404,"IID effect-size variance","Variance"
0.067538653924,"IID effect-size variance","Variance"
0.0950612224,"IID effect-size variance","Variance"
0.070104741529,"IID effect-size variance","Variance"
0.108068672644,"IID effect-size variance","Variance"
0.062752755025,"IID effect-size variance","Variance"
0.073310436081,"IID effect-size variance","Variance"
0.0363893776,"IID effect-size variance","Variance"
0.052536765681,"IID effect-size variance","Variance"
0.0460832089,"IID effect-size variance","Variance"
0.052343033796,"IID effect-size variance","Variance"
0.054562419396,"IID effect-size variance","Variance"
0.071667573264,"IID effect-size variance","Variance"
0.073490872464,"IID effect-size variance","Variance"
0.072288388225,"IID effect-size variance","Variance"
0.070940191716,"IID effect-size variance","Variance"
0.085253488324,"IID effect-size variance","Variance"
0.057617281296,"IID effect-size variance","Variance"
0.041655993604,"IID effect-size variance","Variance"
0.079805685001,"IID effect-size variance","Variance"
0.057426850321,"IID effect-size variance","Variance"
0.073277948601,"IID effect-size variance","Variance"
0.063760795081,"IID effect-size variance","Variance"
0.061470772489,"IID effect-size variance","Variance"
0.0644245924,"IID effect-size variance","Variance"
0.039299890564,"IID effect-size variance","Variance"
0.0554084521,"IID effect-size variance","Variance"
0.0566773249,"IID effect-size variance","Variance"
0.061245360484,"IID effect-size variance","Variance"
0.063974090761,"IID effect-size variance","Variance"
0.057555848464,"IID effect-size variance","Variance"
0.053910802969,"IID effect-size variance","Variance"
0.047108097936,"IID effect-size variance","Variance"
0.0438023041,"IID effect-size variance","Variance"
0.040956045376,"IID effect-size variance","Variance"
0.044997015625,"IID effect-size variance","Variance"
0.055407510544,"IID effect-size variance","Variance"
0.040427134225,"IID effect-size variance","Variance"
0.048575719201,"IID effect-size variance","Variance"
0.052952913225,"IID effect-size variance","Variance"
0.049124732881,"IID effect-size variance","Variance"
0.044570809924,"IID effect-size variance","Variance"
0.052416270916,"IID effect-size variance","Variance"
0.043642552464,"IID effect-size variance","Variance"
0.067153021321,"IID effect-size variance","Variance"
0.046305014596,"IID effect-size variance","Variance"
0.099226260004,"IID effect-size variance","Variance"
0.0463411729,"IID effect-size variance","Variance"
0.054991188004,"IID effect-size variance","Variance"
0.034267933456,"IID effect-size variance","Variance"
0.067719132441,"IID effect-size variance","Variance"
0.033949168009,"IID effect-size variance","Variance"
0.047283197809,"IID effect-size variance","Variance"
0.044432845681,"IID effect-size variance","Variance"
0.059964255376,"IID effect-size variance","Variance"
0.060379301284,"IID effect-size variance","Variance"
0.060900861961,"IID effect-size variance","Variance"
0.071008392676,"IID effect-size variance","Variance"
0.069392203776,"IID effect-size variance","Variance"
0.065550848841,"IID effect-size variance","Variance"
0.071312497936,"IID effect-size variance","Variance"
0.143471258176,"IID effect-size variance","Variance"
0.037653073936,"IID effect-size variance","Variance"
0.046892170116,"IID effect-size variance","Variance"
0.040558737664,"IID effect-size variance","Variance"
0.096604099344,"IID effect-size variance","Variance"
0.051256054404,"IID effect-size variance","Variance"
0.055301636569,"IID effect-size variance","Variance"
0.068227007209,"IID effect-size variance","Variance"
0.088251179041,"IID effect-size variance","Variance"
0.081666207529,"IID effect-size variance","Variance"
0.066738522244,"IID effect-size variance","Variance"
0.064626283089,"IID effect-size variance","Variance"
0.056318409225,"IID effect-size variance","Variance"
0.1138252644,"IID effect-size variance","Variance"
0.076211332096,"IID effect-size variance","Variance"
0.086893479729,"IID effect-size variance","Variance"
0.061631041536,"IID effect-size variance","Variance"
0.06185169,"IID effect-size variance","Variance"
0.061002084196,"IID effect-size variance","Variance"
0.073064793025,"IID effect-size variance","Variance"
0.071796666601,"IID effect-size variance","Variance"
0.115966810521,"IID effect-size variance","Variance"
0.108021339556,"IID effect-size variance","Variance"
0.081991168281,"IID effect-size variance","Variance"
0.105906637489,"IID effect-size variance","Variance"
0.086567762176,"IID effect-size variance","Variance"
0.102838869225,"IID effect-size variance","Variance"
0.067349073289,"IID effect-size variance","Variance"
0.080235094564,"IID effect-size variance","Variance"
0.072656663401,"IID effect-size variance","Variance"
0.072963193689,"IID effect-size variance","Variance"
0.08363664,"IID effect-size variance","Variance"
0.078448167396,"IID effect-size variance","Variance"
0.046081920889,"IID effect-size variance","Variance"
0.065082642769,"IID effect-size variance","Variance"
0.080789535225,"IID effect-size variance","Variance"
0.103328816704,"IID effect-size variance","Variance"
0.066258363649,"IID effect-size variance","Variance"
0.064596288964,"IID effect-size variance","Variance"
0.087914622016,"IID effect-size variance","Variance"
0.080007516736,"IID effect-size variance","Variance"
0.093218470489,"IID effect-size variance","Variance"
0.079357143616,"IID effect-size variance","Variance"
0.060713945604,"IID effect-size variance","Variance"
0.059518921225,"IID effect-size variance","Variance"
0.0474324841,"IID effect-size variance","Variance"
0.085539870784,"IID effect-size variance","Variance"
0.097385188356,"IID effect-size variance","Variance"
0.088987662864,"IID effect-size variance","Variance"
0.037320830596,"IID effect-size variance","Variance"
0.062123070025,"IID effect-size variance","Variance"
0.062264222784,"IID effect-size variance","Variance"
0.032965849225,"IID effect-size variance","Variance"
0.072413733604,"IID effect-size variance","Variance"
0.068672823025,"IID effect-size variance","Variance"
0.048539580489,"IID effect-size variance","Variance"
0.084982744324,"IID effect-size variance","Variance"
0.089542782169,"IID effect-size variance","Variance"
0.084156269409,"IID effect-size variance","Variance"
0.074200670404,"IID effect-size variance","Variance"
0.076294173796,"IID effect-size variance","Variance"
0.084981578256,"IID effect-size variance","Variance"
0.0789216649,"IID effect-size variance","Variance"
0.097716259216,"IID effect-size variance","Variance"
0.091338741729,"IID effect-size variance","Variance"
0.096749614116,"IID effect-size variance","Variance"
0.099538357009,"IID effect-size variance","Variance"
0.09272025,"IID effect-size variance","Variance"
0.081695358976,"IID effect-size variance","Variance"
0.093425590336,"IID effect-size variance","Variance"
0.09504889,"IID effect-size variance","Variance"
0.078788560249,"IID effect-size variance","Variance"
0.080408542096,"IID effect-size variance","Variance"
0.1154164729,"IID effect-size variance","Variance"
0.103718778916,"IID effect-size variance","Variance"
0.122076167236,"IID effect-size variance","Variance"
0.123918784441,"IID effect-size variance","Variance"
0.109320825769,"IID effect-size variance","Variance"
0.13905441,"IID effect-size variance","Variance"
0.069295824081,"IID effect-size variance","Variance"
0.090668436544,"IID effect-size variance","Variance"
0.111983260321,"IID effect-size variance","Variance"
0.116674163776,"IID effect-size variance","Variance"
0.108503042404,"IID effect-size variance","Variance"
0.136166904064,"IID effect-size variance","Variance"
0.083892488164,"IID effect-size variance","Variance"
0.100232394025,"IID effect-size variance","Variance"
0.093633552016,"IID effect-size variance","Variance"
0.075524383489,"IID effect-size variance","Variance"
0.096520819684,"IID effect-size variance","Variance"
0.066664141636,"IID effect-size variance","Variance"
0.046829392801,"IID effect-size variance","Variance"
0.067972832656,"IID effect-size variance","Variance"
0.059267415601,"IID effect-size variance","Variance"
0.062925220801,"IID effect-size variance","Variance"
0.050807414025,"IID effect-size variance","Variance"
0.057311402404,"IID effect-size variance","Variance"
0.069452804521,"IID effect-size variance","Variance"
0.053692304656,"IID effect-size variance","Variance"
0.100593002896,"IID effect-size variance","Variance"
0.071473883716,"IID effect-size variance","Variance"
0.087297202521,"IID effect-size variance","Variance"
0.078896944996,"IID effect-size variance","Variance"
0.122438407744,"IID effect-size variance","Variance"
0.050650653249,"IID effect-size variance","Variance"
0.0896703025,"IID effect-size variance","Variance"
0.071323180096,"IID effect-size variance","Variance"
0.072138976569,"IID effect-size variance","Variance"
0.1144807225,"IID effect-size variance","Variance"
0.086554228401,"IID effect-size variance","Variance"
0.071855091364,"IID effect-size variance","Variance"
0.063517608729,"IID effect-size variance","Variance"
0.068946680929,"IID effect-size variance","Variance"
0.067198637529,"IID effect-size variance","Variance"
0.066702876361,"IID effect-size variance","Variance"
0.095618863729,"IID effect-size variance","Variance"
0.060815998881,"IID effect-size variance","Variance"
0.092156566329,"IID effect-size variance","Variance"
0.043903239961,"IID effect-size variance","Variance"
0.052725803641,"IID effect-size variance","Variance"
0.047200604049,"IID effect-size variance","Variance"
0.075461188804,"IID effect-size variance","Variance"
0.061984567089,"IID effect-size variance","Variance"
0.079572511396,"IID effect-size variance","Variance"
0.090694936336,"IID effect-size variance","Variance"
0.079524,"IID effect-size variance","Variance"
0.070221820036,"IID effect-size variance","Variance"
0.046762765009,"IID effect-size variance","Variance"
0.038332940944,"IID effect-size variance","Variance"
0.043612474896,"IID effect-size variance","Variance"
0.035865541924,"IID effect-size variance","Variance"
0.045162200196,"IID effect-size variance","Variance"
0.088121109904,"IID effect-size variance","Variance"
0.062757264196,"IID effect-size variance","Variance"
0.067530337956,"IID effect-size variance","Variance"
0.064242478521,"IID effect-size variance","Variance"
0.055015109809,"IID effect-size variance","Variance"
0.052498265625,"IID effect-size variance","Variance"
0.055985238544,"IID effect-size variance","Variance"
0.0637512001,"IID effect-size variance","Variance"
0.088100331489,"IID effect-size variance","Variance"
0.088948290564,"IID effect-size variance","Variance"
0.094732837369,"IID effect-size variance","Variance"
0.059715719424,"IID effect-size variance","Variance"
0.076405252225,"IID effect-size variance","Variance"
0.072579592836,"IID effect-size variance","Variance"
0.087727331344,"IID effect-size variance","Variance"
0.063915929856,"IID effect-size variance","Variance"
0.045994378369,"IID effect-size variance","Variance"
0.1275704089,"IID effect-size variance","Variance"
0.058998466816,"IID effect-size variance","Variance"
0.088402750276,"IID effect-size variance","Variance"
0.133761358756,"IID effect-size variance","Variance"
0.059374581561,"IID effect-size variance","Variance"
0.100926300721,"IID effect-size variance","Variance"
0.047236240921,"IID effect-size variance","Variance"
0.092642923129,"IID effect-size variance","Variance"
0.102693329764,"IID effect-size variance","Variance"
0.086897606656,"IID effect-size variance","Variance"
0.053365158081,"IID effect-size variance","Variance"
0.041291052804,"IID effect-size variance","Variance"
0.083427390244,"IID effect-size variance","Variance"
0.049525831936,"IID effect-size variance","Variance"
0.085015397476,"IID effect-size variance","Variance"
0.081520528324,"IID effect-size variance","Variance"
0.072300218769,"IID effect-size variance","Variance"
0.072999393856,"IID effect-size variance","Variance"
0.052278078736,"IID effect-size variance","Variance"
0.102005500689,"IID effect-size variance","Variance"
0.042236826256,"IID effect-size variance","Variance"
0.037175310481,"IID effect-size variance","Variance"
0.083078262289,"IID effect-size variance","Variance"
0.055660133776,"IID effect-size variance","Variance"
0.063628044516,"IID effect-size variance","Variance"
0.038392091721,"IID effect-size variance","Variance"
0.064257687081,"IID effect-size variance","Variance"
0.058508353225,"IID effect-size variance","Variance"
0.088438432996,"IID effect-size variance","Variance"
0.068041157409,"IID effect-size variance","Variance"
0.046283928769,"IID effect-size variance","Variance"
0.067090842361,"IID effect-size variance","Variance"
0.038522305441,"IID effect-size variance","Variance"
0.0302099161,"IID effect-size variance","Variance"
0.0477903321,"IID effect-size variance","Variance"
0.041581327225,"IID effect-size variance","Variance"
0.050058692644,"IID effect-size variance","Variance"
0.0562590961,"IID effect-size variance","Variance"
0.060447631321,"IID effect-size variance","Variance"
0.065358967716,"IID effect-size variance","Variance"
0.065522688676,"IID effect-size variance","Variance"
0.0864654025,"IID effect-size variance","Variance"
0.092743393444,"IID effect-size variance","Variance"
0.078297553489,"IID effect-size variance","Variance"
0.072408351744,"IID effect-size variance","Variance"
0.082900805625,"IID effect-size variance","Variance"
0.081919598656,"IID effect-size variance","Variance"
0.076501474921,"IID effect-size variance","Variance"
0.100770058249,"IID effect-size variance","Variance"
0.0856498756,"IID effect-size variance","Variance"
0.109551732196,"IID effect-size variance","Variance"
0.053748394569,"IID effect-size variance","Variance"
0.085864236676,"IID effect-size variance","Variance"
0.092539465209,"IID effect-size variance","Variance"
0.067291472836,"IID effect-size variance","Variance"
0.047234936896,"IID effect-size variance","Variance"
0.059178833289,"IID effect-size variance","Variance"
0.042732331524,"IID effect-size variance","Variance"
0.059582369025,"IID effect-size variance","Variance"
0.078799226944,"IID effect-size variance","Variance"
0.065387092681,"IID effect-size variance","Variance"
0.062282190096,"IID effect-size variance","Variance"
0.072864904225,"IID effect-size variance","Variance"
0.094528577025,"IID effect-size variance","Variance"
0.067812847281,"IID effect-size variance","Variance"
0.058400522244,"IID effect-size variance","Variance"
0.075187833616,"IID effect-size variance","Variance"
0.069327943204,"IID effect-size variance","Variance"
0.064713763321,"IID effect-size variance","Variance"
0.037892904921,"IID effect-size variance","Variance"
0.045523769769,"IID effect-size variance","Variance"
0.052535390436,"IID effect-size variance","Variance"
0.051531270025,"IID effect-size variance","Variance"
0.097208015524,"IID effect-size variance","Variance"
0.053770653225,"IID effect-size variance","Variance"
0.051546253444,"IID effect-size variance","Variance"
0.075393078084,"IID effect-size variance","Variance"
0.044361626884,"IID effect-size variance","Variance"
0.037474765056,"IID effect-size variance","Variance"
0.042189981604,"IID effect-size variance","Variance"
0.055921371529,"IID effect-size variance","Variance"
0.045331093921,"IID effect-size variance","Variance"
0.054675533584,"IID effect-size variance","Variance"
0.079837893136,"IID effect-size variance","Variance"
0.111031569796,"IID effect-size variance","Variance"
0.082333415844,"IID effect-size variance","Variance"
0.072097083081,"IID effect-size variance","Variance"
0.099830089681,"IID effect-size variance","Variance"
0.069599937124,"IID effect-size variance","Variance"
0.0898680484,"IID effect-size variance","Variance"
0.059466724164,"IID effect-size variance","Variance"
0.077228965801,"IID effect-size variance","Variance"
0.071495272996,"IID effect-size variance","Variance"
0.0649944036,"IID effect-size variance","Variance"
0.055604941249,"IID effect-size variance","Variance"
0.063030621481,"IID effect-size variance","Variance"
0.056505093264,"IID effect-size variance","Variance"
0.070614027289,"IID effect-size variance","Variance"
0.099126744336,"IID effect-size variance","Variance"
0.053890836736,"IID effect-size variance","Variance"
0.051890106436,"IID effect-size variance","Variance"
0.051881906176,"IID effect-size variance","Variance"
0.0580279921,"IID effect-size variance","Variance"
0.079038012769,"IID effect-size variance","Variance"
0.076367111716,"IID effect-size variance","Variance"
0.055073294329,"IID effect-size variance","Variance"
0.070202741764,"IID effect-size variance","Variance"
0.058947469681,"IID effect-size variance","Variance"
0.0636855696,"IID effect-size variance","Variance"
0.045883782025,"IID effect-size variance","Variance"
0.049969684521,"IID effect-size variance","Variance"
0.041306091121,"IID effect-size variance","Variance"
0.041696823204,"IID effect-size variance","Variance"
0.039012965289,"IID effect-size variance","Variance"
0.051430529089,"IID effect-size variance","Variance"
0.055426343184,"IID effect-size variance","Variance"
0.068167465921,"IID effect-size variance","Variance"
0.0605406025,"IID effect-size variance","Variance"
0.074799515025,"IID effect-size variance","Variance"
0.067111565481,"IID effect-size variance","Variance"
0.061470276624,"IID effect-size variance","Variance"
0.051009577609,"IID effect-size variance","Variance"
0.043775519076,"IID effect-size variance","Variance"
0.041892264976,"IID effect-size variance","Variance"
0.072744023521,"IID effect-size variance","Variance"
0.081972270864,"IID effect-size variance","Variance"
0.077094520281,"IID effect-size variance","Variance"
0.055357148961,"IID effect-size variance","Variance"
0.077998435524,"IID effect-size variance","Variance"
0.054384105616,"IID effect-size variance","Variance"
0.073284986944,"IID effect-size variance","Variance"
0.076519177641,"IID effect-size variance","Variance"
0.073219489281,"IID effect-size variance","Variance"
0.119817745609,"IID effect-size variance","Variance"
0.112742164441,"IID effect-size variance","Variance"
0.071160364081,"IID effect-size variance","Variance"
0.060815505664,"IID effect-size variance","Variance"
0.031065472516,"IID effect-size variance","Variance"
0.047108532025,"IID effect-size variance","Variance"
0.055138553856,"IID effect-size variance","Variance"
0.037495287769,"IID effect-size variance","Variance"
0.048210545761,"IID effect-size variance","Variance"
0.048536936721,"IID effect-size variance","Variance"
0.040563571216,"IID effect-size variance","Variance"
0.041666199129,"IID effect-size variance","Variance"
0.071025448036,"IID effect-size variance","Variance"
0.047562375744,"IID effect-size variance","Variance"
0.095527355625,"IID effect-size variance","Variance"
0.091042803289,"IID effect-size variance","Variance"
0.104078502544,"IID effect-size variance","Variance"
0.117252826084,"IID effect-size variance","Variance"
0.088399777041,"IID effect-size variance","Variance"
0.0630964161,"IID effect-size variance","Variance"
0.063129075025,"IID effect-size variance","Variance"
0.079151632921,"IID effect-size variance","Variance"
0.058311624484,"IID effect-size variance","Variance"
0.051043913041,"IID effect-size variance","Variance"
0.0634334596,"IID effect-size variance","Variance"
0.093327195025,"IID effect-size variance","Variance"
0.045692055049,"IID effect-size variance","Variance"
0.092697109444,"IID effect-size variance","Variance"
0.074274781156,"IID effect-size variance","Variance"
0.077401916944,"IID effect-size variance","Variance"
0.057577922116,"IID effect-size variance","Variance"
0.085707246564,"IID effect-size variance","Variance"
0.088627076209,"IID effect-size variance","Variance"
0.117678499849,"IID effect-size variance","Variance"
0.103849574049,"IID effect-size variance","Variance"
0.09690769,"IID effect-size variance","Variance"
0.0873911844,"IID effect-size variance","Variance"
0.080982930625,"IID effect-size variance","Variance"
0.090586552576,"IID effect-size variance","Variance"
0.068640332049,"IID effect-size variance","Variance"
0.055050767641,"IID effect-size variance","Variance"
0.0564490081,"IID effect-size variance","Variance"
0.038501503524,"IID effect-size variance","Variance"
0.042343762176,"IID effect-size variance","Variance"
0.043899468484,"IID effect-size variance","Variance"
0.041600089521,"IID effect-size variance","Variance"
0.03545689,"IID effect-size variance","Variance"
0.030349472521,"IID effect-size variance","Variance"
0.053844417936,"IID effect-size variance","Variance"
0.036971982961,"IID effect-size variance","Variance"
0.036415707241,"IID effect-size variance","Variance"
0.038088986896,"IID effect-size variance","Variance"
0.072517642681,"IID effect-size variance","Variance"
0.042566704489,"IID effect-size variance","Variance"
0.0808094329,"IID effect-size variance","Variance"
0.041015565529,"IID effect-size variance","Variance"
0.082428706816,"IID effect-size variance","Variance"
0.07414729,"IID effect-size variance","Variance"
0.090905265025,"IID effect-size variance","Variance"
0.098280369009,"IID effect-size variance","Variance"
0.094318394769,"IID effect-size variance","Variance"
0.1066610281,"IID effect-size variance","Variance"
0.075188382025,"IID effect-size variance","Variance"
0.078270693361,"IID effect-size variance","Variance"
0.096978056569,"IID effect-size variance","Variance"
0.096055365184,"IID effect-size variance","Variance"
0.074015555364,"IID effect-size variance","Variance"
0.124551114724,"IID effect-size variance","Variance"
0.069974533729,"IID effect-size variance","Variance"
0.084642592356,"IID effect-size variance","Variance"
0.061573955881,"IID effect-size variance","Variance"
0.084538470025,"IID effect-size variance","Variance"
0.088978713849,"IID effect-size variance","Variance"
0.068187310129,"IID effect-size variance","Variance"
0.064854262225,"IID effect-size variance","Variance"
0.064004952064,"IID effect-size variance","Variance"
0.084830057536,"IID effect-size variance","Variance"
0.065323692225,"IID effect-size variance","Variance"
0.078493547889,"IID effect-size variance","Variance"
0.069624210496,"IID effect-size variance","Variance"
0.061888005529,"IID effect-size variance","Variance"
0.075407356816,"IID effect-size variance","Variance"
0.069386408569,"IID effect-size variance","Variance"
0.039974404096,"IID effect-size variance","Variance"
0.097865111556,"IID effect-size variance","Variance"
0.109568282121,"IID effect-size variance","Variance"
0.061799971216,"IID effect-size variance","Variance"
0.107522344836,"IID effect-size variance","Variance"
0.077857182841,"IID effect-size variance","Variance"
0.0885955225,"IID effect-size variance","Variance"
0.073744290481,"IID effect-size variance","Variance"
