"value","parameter","panel"
0.052748768241,"Non-phylogenetic species variance","Variance"
0.047325827025,"Non-phylogenetic species variance","Variance"
0.040672805625,"Non-phylogenetic species variance","Variance"
0.071884044544,"Non-phylogenetic species variance","Variance"
0.065094888769,"Non-phylogenetic species variance","Variance"
0.090064811664,"Non-phylogenetic species variance","Variance"
0.094175948161,"Non-phylogenetic species variance","Variance"
0.107536773184,"Non-phylogenetic species variance","Variance"
0.069701808121,"Non-phylogenetic species variance","Variance"
0.052148746321,"Non-phylogenetic species variance","Variance"
0.04950625,"Non-phylogenetic species variance","Variance"
0.0708571161,"Non-phylogenetic species variance","Variance"
0.067028174404,"Non-phylogenetic species variance","Variance"
0.0818646544,"Non-phylogenetic species variance","Variance"
0.107705394225,"Non-phylogenetic species variance","Variance"
0.077309578116,"Non-phylogenetic species variance","Variance"
0.137417007204,"Non-phylogenetic species variance","Variance"
0.129916272721,"Non-phylogenetic species variance","Variance"
0.096047307225,"Non-phylogenetic species variance","Variance"
0.064849169025,"Non-phylogenetic species variance","Variance"
0.070403723569,"Non-phylogenetic species variance","Variance"
0.049232953225,"Non-phylogenetic species variance","Variance"
0.043738703044,"Non-phylogenetic species variance","Variance"
0.066104009449,"Non-phylogenetic species variance","Variance"
0.050158977444,"Non-phylogenetic species variance","Variance"
0.038810576016,"Non-phylogenetic species variance","Variance"
0.023135931025,"Non-phylogenetic species variance","Variance"
0.035114637321,"Non-phylogenetic species variance","Variance"
0.060132357961,"Non-phylogenetic species variance","Variance"
0.051937498404,"Non-phylogenetic species variance","Variance"
0.025974801889,"Non-phylogenetic species variance","Variance"
0.036074924356,"Non-phylogenetic species variance","Variance"
0.058608052281,"Non-phylogenetic species variance","Variance"
0.059754335809,"Non-phylogenetic species variance","Variance"
0.072172285201,"Non-phylogenetic species variance","Variance"
0.081587353225,"Non-phylogenetic species variance","Variance"
0.075815419716,"Non-phylogenetic species variance","Variance"
0.083291691609,"Non-phylogenetic species variance","Variance"
0.100202636304,"Non-phylogenetic species variance","Variance"
0.078879531025,"Non-phylogenetic species variance","Variance"
0.134700744256,"Non-phylogenetic species variance","Variance"
0.092540682025,"Non-phylogenetic species variance","Variance"
0.092625879025,"Non-phylogenetic species variance","Variance"
0.120669390625,"Non-phylogenetic species variance","Variance"
0.144543675721,"Non-phylogenetic species variance","Variance"
0.133560280681,"Non-phylogenetic species variance","Variance"
0.126442825744,"Non-phylogenetic species variance","Variance"
0.126830001424,"Non-phylogenetic species variance","Variance"
0.133789887529,"Non-phylogenetic species variance","Variance"
0.116359443225,"Non-phylogenetic species variance","Variance"
0.084818990169,"Non-phylogenetic species variance","Variance"
0.128804903236,"Non-phylogenetic species variance","Variance"
0.076639831921,"Non-phylogenetic species variance","Variance"
0.119990188816,"Non-phylogenetic species variance","Variance"
0.046188027396,"Non-phylogenetic species variance","Variance"
0.081844627225,"Non-phylogenetic species variance","Variance"
0.061135035025,"Non-phylogenetic species variance","Variance"
0.097560648409,"Non-phylogenetic species variance","Variance"
0.042022950025,"Non-phylogenetic species variance","Variance"
0.064315496025,"Non-phylogenetic species variance","Variance"
0.070446183889,"Non-phylogenetic species variance","Variance"
0.073324516225,"Non-phylogenetic species variance","Variance"
0.114221017156,"Non-phylogenetic species variance","Variance"
0.097736891641,"Non-phylogenetic species variance","Variance"
0.099618509376,"Non-phylogenetic species variance","Variance"
0.078754319424,"Non-phylogenetic species variance","Variance"
0.117565322884,"Non-phylogenetic species variance","Variance"
0.102685638916,"Non-phylogenetic species variance","Variance"
0.075543621904,"Non-phylogenetic species variance","Variance"
0.095401912384,"Non-phylogenetic species variance","Variance"
0.029216381184,"Non-phylogenetic species variance","Variance"
0.167334992356,"Non-phylogenetic species variance","Variance"
0.081765686809,"Non-phylogenetic species variance","Variance"
0.072611925156,"Non-phylogenetic species variance","Variance"
0.060133829284,"Non-phylogenetic species variance","Variance"
0.062441013924,"Non-phylogenetic species variance","Variance"
0.0831457225,"Non-phylogenetic species variance","Variance"
0.063459151921,"Non-phylogenetic species variance","Variance"
0.083464365604,"Non-phylogenetic species variance","Variance"
0.090645553476,"Non-phylogenetic species variance","Variance"
0.092453699844,"Non-phylogenetic species variance","Variance"
0.131563622089,"Non-phylogenetic species variance","Variance"
0.099414720601,"Non-phylogenetic species variance","Variance"
0.066473730625,"Non-phylogenetic species variance","Variance"
0.086568939076,"Non-phylogenetic species variance","Variance"
0.0814360369,"Non-phylogenetic species variance","Variance"
0.077570605225,"Non-phylogenetic species variance","Variance"
0.067731103504,"Non-phylogenetic species variance","Variance"
0.089871046225,"Non-phylogenetic species variance","Variance"
0.096829258276,"Non-phylogenetic species variance","Variance"
0.101017815889,"Non-phylogenetic species variance","Variance"
0.101907154441,"Non-phylogenetic species variance","Variance"
0.104698192041,"Non-phylogenetic species variance","Variance"
0.122267710224,"Non-phylogenetic species variance","Variance"
0.064122394176,"Non-phylogenetic species variance","Variance"
0.140601750961,"Non-phylogenetic species variance","Variance"
0.0948393616,"Non-phylogenetic species variance","Variance"
0.081261484096,"Non-phylogenetic species variance","Variance"
0.098182582281,"Non-phylogenetic species variance","Variance"
0.091743563664,"Non-phylogenetic species variance","Variance"
0.078392160196,"Non-phylogenetic species variance","Variance"
0.045183879225,"Non-phylogenetic species variance","Variance"
0.098388241561,"Non-phylogenetic species variance","Variance"
0.0476068761,"Non-phylogenetic species variance","Variance"
0.036291393009,"Non-phylogenetic species variance","Variance"
0.060695220496,"Non-phylogenetic species variance","Variance"
0.092885362441,"Non-phylogenetic species variance","Variance"
0.086692558096,"Non-phylogenetic species variance","Variance"
0.055411276816,"Non-phylogenetic species variance","Variance"
0.050866938369,"Non-phylogenetic species variance","Variance"
0.043501027761,"Non-phylogenetic species variance","Variance"
0.057813317136,"Non-phylogenetic species variance","Variance"
0.059137971489,"Non-phylogenetic species variance","Variance"
0.038893756225,"Non-phylogenetic species variance","Variance"
0.0763361641,"Non-phylogenetic species variance","Variance"
0.040439601216,"Non-phylogenetic species variance","Variance"
0.035322571249,"Non-phylogenetic species variance","Variance"
0.049926774249,"Non-phylogenetic species variance","Variance"
0.062108116225,"Non-phylogenetic species variance","Variance"
0.076826534976,"Non-phylogenetic species variance","Variance"
0.059734781649,"Non-phylogenetic species variance","Variance"
0.051939321604,"Non-phylogenetic species variance","Variance"
0.0862244496,"Non-phylogenetic species variance","Variance"
0.065312958096,"Non-phylogenetic species variance","Variance"
0.061885020289,"Non-phylogenetic species variance","Variance"
0.065846126025,"Non-phylogenetic species variance","Variance"
0.054869314564,"Non-phylogenetic species variance","Variance"
0.076482114916,"Non-phylogenetic species variance","Variance"
0.080194310596,"Non-phylogenetic species variance","Variance"
0.0689272516,"Non-phylogenetic species variance","Variance"
0.047202342121,"Non-phylogenetic species variance","Variance"
0.110677978489,"Non-phylogenetic species variance","Variance"
0.118896004969,"Non-phylogenetic species variance","Variance"
0.0680844649,"Non-phylogenetic species variance","Variance"
0.055668155481,"Non-phylogenetic species variance","Variance"
0.080539602025,"Non-phylogenetic species variance","Variance"
0.076901390721,"Non-phylogenetic species variance","Variance"
0.087084600201,"Non-phylogenetic species variance","Variance"
0.055807447696,"Non-phylogenetic species variance","Variance"
0.0629156889,"Non-phylogenetic species variance","Variance"
0.055293171025,"Non-phylogenetic species variance","Variance"
0.053132555025,"Non-phylogenetic species variance","Variance"
0.065124488025,"Non-phylogenetic species variance","Variance"
0.061865617984,"Non-phylogenetic species variance","Variance"
0.076833187344,"Non-phylogenetic species variance","Variance"
0.064031265936,"Non-phylogenetic species variance","Variance"
0.089817093025,"Non-phylogenetic species variance","Variance"
0.088358751504,"Non-phylogenetic species variance","Variance"
0.100237459609,"Non-phylogenetic species variance","Variance"
0.109802763225,"Non-phylogenetic species variance","Variance"
0.120934931049,"Non-phylogenetic species variance","Variance"
0.077094520281,"Non-phylogenetic species variance","Variance"
0.094055075856,"Non-phylogenetic species variance","Variance"
0.088381938681,"Non-phylogenetic species variance","Variance"
0.126533872656,"Non-phylogenetic species variance","Variance"
0.088861225216,"Non-phylogenetic species variance","Variance"
0.117826741081,"Non-phylogenetic species variance","Variance"
0.1016653225,"Non-phylogenetic species variance","Variance"
0.081449735236,"Non-phylogenetic species variance","Variance"
0.081360146169,"Non-phylogenetic species variance","Variance"
0.097857603684,"Non-phylogenetic species variance","Variance"
0.123715399824,"Non-phylogenetic species variance","Variance"
0.101929501696,"Non-phylogenetic species variance","Variance"
0.1313265121,"Non-phylogenetic species variance","Variance"
0.077104516329,"Non-phylogenetic species variance","Variance"
0.082250798436,"Non-phylogenetic species variance","Variance"
0.065664575001,"Non-phylogenetic species variance","Variance"
0.088693178596,"Non-phylogenetic species variance","Variance"
0.063562981689,"Non-phylogenetic species variance","Variance"
0.078529973824,"Non-phylogenetic species variance","Variance"
0.106487352976,"Non-phylogenetic species variance","Variance"
0.146137233841,"Non-phylogenetic species variance","Variance"
0.138120006025,"Non-phylogenetic species variance","Variance"
0.129929248849,"Non-phylogenetic species variance","Variance"
0.134904882436,"Non-phylogenetic species variance","Variance"
0.084254350756,"Non-phylogenetic species variance","Variance"
0.100095038884,"Non-phylogenetic species variance","Variance"
0.090837740449,"Non-phylogenetic species variance","Variance"
0.078406160121,"Non-phylogenetic species variance","Variance"
0.077498764996,"Non-phylogenetic species variance","Variance"
0.057382286116,"Non-phylogenetic species variance","Variance"
0.065139800625,"Non-phylogenetic species variance","Variance"
0.049986227776,"Non-phylogenetic species variance","Variance"
0.073844258049,"Non-phylogenetic species variance","Variance"
0.070334752849,"Non-phylogenetic species variance","Variance"
0.119760984225,"Non-phylogenetic species variance","Variance"
0.066719923204,"Non-phylogenetic species variance","Variance"
0.092072799225,"Non-phylogenetic species variance","Variance"
0.078950322361,"Non-phylogenetic species variance","Variance"
0.094435133809,"Non-phylogenetic species variance","Variance"
0.0559984896,"Non-phylogenetic species variance","Variance"
0.063494928324,"Non-phylogenetic species variance","Variance"
0.082939968049,"Non-phylogenetic species variance","Variance"
0.112531398849,"Non-phylogenetic species variance","Variance"
0.094784552641,"Non-phylogenetic species variance","Variance"
0.116603126784,"Non-phylogenetic species variance","Variance"
0.126086067396,"Non-phylogenetic species variance","Variance"
0.091498990144,"Non-phylogenetic species variance","Variance"
0.11553201,"Non-phylogenetic species variance","Variance"
0.108835329604,"Non-phylogenetic species variance","Variance"
0.113900850064,"Non-phylogenetic species variance","Variance"
0.124011735409,"Non-phylogenetic species variance","Variance"
0.1120173961,"Non-phylogenetic species variance","Variance"
0.089326863376,"Non-phylogenetic species variance","Variance"
0.085154243344,"Non-phylogenetic species variance","Variance"
0.071441271225,"Non-phylogenetic species variance","Variance"
0.0694533316,"Non-phylogenetic species variance","Variance"
0.062664107584,"Non-phylogenetic species variance","Variance"
0.062993972196,"Non-phylogenetic species variance","Variance"
0.077528276721,"Non-phylogenetic species variance","Variance"
0.054080432704,"Non-phylogenetic species variance","Variance"
0.043381391524,"Non-phylogenetic species variance","Variance"
0.067526180164,"Non-phylogenetic species variance","Variance"
0.094372454401,"Non-phylogenetic species variance","Variance"
0.075400766464,"Non-phylogenetic species variance","Variance"
0.096007642201,"Non-phylogenetic species variance","Variance"
0.073501174321,"Non-phylogenetic species variance","Variance"
0.097866362896,"Non-phylogenetic species variance","Variance"
0.097974008064,"Non-phylogenetic species variance","Variance"
0.077494867641,"Non-phylogenetic species variance","Variance"
0.079437167716,"Non-phylogenetic species variance","Variance"
0.056607829776,"Non-phylogenetic species variance","Variance"
0.080191478761,"Non-phylogenetic species variance","Variance"
0.096516470241,"Non-phylogenetic species variance","Variance"
0.086989013721,"Non-phylogenetic species variance","Variance"
0.1088274121,"Non-phylogenetic species variance","Variance"
0.070590644721,"Non-phylogenetic species variance","Variance"
0.086586005025,"Non-phylogenetic species variance","Variance"
0.123736504644,"Non-phylogenetic species variance","Variance"
0.118583120881,"Non-phylogenetic species variance","Variance"
0.063732012304,"Non-phylogenetic species variance","Variance"
0.083019473161,"Non-phylogenetic species variance","Variance"
0.097481952841,"Non-phylogenetic species variance","Variance"
0.104621843209,"Non-phylogenetic species variance","Variance"
0.124348622161,"Non-phylogenetic species variance","Variance"
0.106618575625,"Non-phylogenetic species variance","Variance"
0.133808908401,"Non-phylogenetic species variance","Variance"
0.053835136576,"Non-phylogenetic species variance","Variance"
0.080506117696,"Non-phylogenetic species variance","Variance"
0.083799249361,"Non-phylogenetic species variance","Variance"
0.089956205329,"Non-phylogenetic species variance","Variance"
0.057867670249,"Non-phylogenetic species variance","Variance"
0.0776848384,"Non-phylogenetic species variance","Variance"
0.090049206724,"Non-phylogenetic species variance","Variance"
0.0799305984,"Non-phylogenetic species variance","Variance"
0.079954914169,"Non-phylogenetic species variance","Variance"
0.080961873444,"Non-phylogenetic species variance","Variance"
0.106176919104,"Non-phylogenetic species variance","Variance"
0.051551248401,"Non-phylogenetic species variance","Variance"
0.043294373329,"Non-phylogenetic species variance","Variance"
0.10569001,"Non-phylogenetic species variance","Variance"
0.0607178881,"Non-phylogenetic species variance","Variance"
0.076227344649,"Non-phylogenetic species variance","Variance"
0.058916396529,"Non-phylogenetic species variance","Variance"
0.072298605456,"Non-phylogenetic species variance","Variance"
0.0839492676,"Non-phylogenetic species variance","Variance"
0.0726787681,"Non-phylogenetic species variance","Variance"
0.077666443969,"Non-phylogenetic species variance","Variance"
0.057510754596,"Non-phylogenetic species variance","Variance"
0.062719191844,"Non-phylogenetic species variance","Variance"
0.084963505225,"Non-phylogenetic species variance","Variance"
0.037772311201,"Non-phylogenetic species variance","Variance"
0.0632321316,"Non-phylogenetic species variance","Variance"
0.04541161,"Non-phylogenetic species variance","Variance"
0.077518810084,"Non-phylogenetic species variance","Variance"
0.055721963025,"Non-phylogenetic species variance","Variance"
0.033178986801,"Non-phylogenetic species variance","Variance"
0.032798296609,"Non-phylogenetic species variance","Variance"
0.027800226756,"Non-phylogenetic species variance","Variance"
0.035484010384,"Non-phylogenetic species variance","Variance"
0.065263899024,"Non-phylogenetic species variance","Variance"
0.027709930369,"Non-phylogenetic species variance","Variance"
0.076209675721,"Non-phylogenetic species variance","Variance"
0.083901756964,"Non-phylogenetic species variance","Variance"
0.095480382001,"Non-phylogenetic species variance","Variance"
0.126782996356,"Non-phylogenetic species variance","Variance"
0.115187608449,"Non-phylogenetic species variance","Variance"
0.069076454976,"Non-phylogenetic species variance","Variance"
0.090647359929,"Non-phylogenetic species variance","Variance"
0.090990309316,"Non-phylogenetic species variance","Variance"
0.072899460001,"Non-phylogenetic species variance","Variance"
0.075984576409,"Non-phylogenetic species variance","Variance"
0.1090386441,"Non-phylogenetic species variance","Variance"
0.103499897796,"Non-phylogenetic species variance","Variance"
0.068490553849,"Non-phylogenetic species variance","Variance"
0.094244702049,"Non-phylogenetic species variance","Variance"
0.106262308441,"Non-phylogenetic species variance","Variance"
0.073811652489,"Non-phylogenetic species variance","Variance"
0.123925824961,"Non-phylogenetic species variance","Variance"
0.116696025664,"Non-phylogenetic species variance","Variance"
0.146831510596,"Non-phylogenetic species variance","Variance"
0.136442323161,"Non-phylogenetic species variance","Variance"
0.126127260736,"Non-phylogenetic species variance","Variance"
0.140271971841,"Non-phylogenetic species variance","Variance"
0.0887980401,"Non-phylogenetic species variance","Variance"
0.085576141156,"Non-phylogenetic species variance","Variance"
0.143039778436,"Non-phylogenetic species variance","Variance"
0.120861217801,"Non-phylogenetic species variance","Variance"
0.085994976001,"Non-phylogenetic species variance","Variance"
0.092790298225,"Non-phylogenetic species variance","Variance"
0.102312338769,"Non-phylogenetic species variance","Variance"
0.0894309025,"Non-phylogenetic species variance","Variance"
0.110717238564,"Non-phylogenetic species variance","Variance"
0.110814420544,"Non-phylogenetic species variance","Variance"
0.084286863684,"Non-phylogenetic species variance","Variance"
0.095307420961,"Non-phylogenetic species variance","Variance"
0.0771450625,"Non-phylogenetic species variance","Variance"
0.079275470481,"Non-phylogenetic species variance","Variance"
0.061509456121,"Non-phylogenetic species variance","Variance"
0.111407753284,"Non-phylogenetic species variance","Variance"
0.093663542025,"Non-phylogenetic species variance","Variance"
0.068296504896,"Non-phylogenetic species variance","Variance"
0.121811470225,"Non-phylogenetic species variance","Variance"
0.081911584804,"Non-phylogenetic species variance","Variance"
0.073535338276,"Non-phylogenetic species variance","Variance"
0.091287371044,"Non-phylogenetic species variance","Variance"
0.084626300836,"Non-phylogenetic species variance","Variance"
0.103130257321,"Non-phylogenetic species variance","Variance"
0.089769747456,"Non-phylogenetic species variance","Variance"
0.085643437201,"Non-phylogenetic species variance","Variance"
0.078147643401,"Non-phylogenetic species variance","Variance"
0.048766772224,"Non-phylogenetic species variance","Variance"
0.048420682209,"Non-phylogenetic species variance","Variance"
0.037659671721,"Non-phylogenetic species variance","Variance"
0.087974526025,"Non-phylogenetic species variance","Variance"
0.060441730801,"Non-phylogenetic species variance","Variance"
0.057986084809,"Non-phylogenetic species variance","Variance"
0.049889242881,"Non-phylogenetic species variance","Variance"
0.102858752656,"Non-phylogenetic species variance","Variance"
0.114091275076,"Non-phylogenetic species variance","Variance"
0.106242750601,"Non-phylogenetic species variance","Variance"
0.095152507024,"Non-phylogenetic species variance","Variance"
0.069831233536,"Non-phylogenetic species variance","Variance"
0.046498021956,"Non-phylogenetic species variance","Variance"
0.039898864009,"Non-phylogenetic species variance","Variance"
0.040289722729,"Non-phylogenetic species variance","Variance"
0.055412689201,"Non-phylogenetic species variance","Variance"
0.072148108816,"Non-phylogenetic species variance","Variance"
0.048952005001,"Non-phylogenetic species variance","Variance"
0.045941206921,"Non-phylogenetic species variance","Variance"
0.022020779236,"Non-phylogenetic species variance","Variance"
0.013216031521,"Non-phylogenetic species variance","Variance"
0.037323921636,"Non-phylogenetic species variance","Variance"
0.053258946841,"Non-phylogenetic species variance","Variance"
0.063897222841,"Non-phylogenetic species variance","Variance"
0.042386986161,"Non-phylogenetic species variance","Variance"
0.077007915009,"Non-phylogenetic species variance","Variance"
0.056174214121,"Non-phylogenetic species variance","Variance"
0.030552243264,"Non-phylogenetic species variance","Variance"
0.057035470041,"Non-phylogenetic species variance","Variance"
0.063553401604,"Non-phylogenetic species variance","Variance"
0.078918293776,"Non-phylogenetic species variance","Variance"
0.074217560041,"Non-phylogenetic species variance","Variance"
0.072962113225,"Non-phylogenetic species variance","Variance"
0.089728405209,"Non-phylogenetic species variance","Variance"
0.067787850321,"Non-phylogenetic species variance","Variance"
0.0725655844,"Non-phylogenetic species variance","Variance"
0.092432416729,"Non-phylogenetic species variance","Variance"
0.105739430976,"Non-phylogenetic species variance","Variance"
0.118441975716,"Non-phylogenetic species variance","Variance"
0.101252512804,"Non-phylogenetic species variance","Variance"
0.103656953764,"Non-phylogenetic species variance","Variance"
0.083491524601,"Non-phylogenetic species variance","Variance"
0.064249068676,"Non-phylogenetic species variance","Variance"
0.102086001081,"Non-phylogenetic species variance","Variance"
0.091120667044,"Non-phylogenetic species variance","Variance"
0.065562626704,"Non-phylogenetic species variance","Variance"
0.076577279076,"Non-phylogenetic species variance","Variance"
0.087804949761,"Non-phylogenetic species variance","Variance"
0.0957531136,"Non-phylogenetic species variance","Variance"
0.027088880569,"Non-phylogenetic species variance","Variance"
0.044460674449,"Non-phylogenetic species variance","Variance"
0.058963009329,"Non-phylogenetic species variance","Variance"
0.093068315041,"Non-phylogenetic species variance","Variance"
0.083210902369,"Non-phylogenetic species variance","Variance"
0.057355939081,"Non-phylogenetic species variance","Variance"
0.045106538689,"Non-phylogenetic species variance","Variance"
0.0605110801,"Non-phylogenetic species variance","Variance"
0.066465480481,"Non-phylogenetic species variance","Variance"
0.086094122724,"Non-phylogenetic species variance","Variance"
0.079999031281,"Non-phylogenetic species variance","Variance"
0.034024384849,"Non-phylogenetic species variance","Variance"
0.0822771856,"Non-phylogenetic species variance","Variance"
0.039881687616,"Non-phylogenetic species variance","Variance"
0.041108373504,"Non-phylogenetic species variance","Variance"
0.061809418225,"Non-phylogenetic species variance","Variance"
0.091819908324,"Non-phylogenetic species variance","Variance"
0.096101860009,"Non-phylogenetic species variance","Variance"
0.063018571225,"Non-phylogenetic species variance","Variance"
0.044225669401,"Non-phylogenetic species variance","Variance"
0.0665536804,"Non-phylogenetic species variance","Variance"
0.047791643769,"Non-phylogenetic species variance","Variance"
0.056803572225,"Non-phylogenetic species variance","Variance"
0.046873982016,"Non-phylogenetic species variance","Variance"
0.082090272196,"Non-phylogenetic species variance","Variance"
0.045361758289,"Non-phylogenetic species variance","Variance"
0.084985076484,"Non-phylogenetic species variance","Variance"
0.058623062884,"Non-phylogenetic species variance","Variance"
0.070964164881,"Non-phylogenetic species variance","Variance"
0.103969488249,"Non-phylogenetic species variance","Variance"
0.111232255225,"Non-phylogenetic species variance","Variance"
0.123499530625,"Non-phylogenetic species variance","Variance"
0.089320885956,"Non-phylogenetic species variance","Variance"
0.123583887025,"Non-phylogenetic species variance","Variance"
0.096903331849,"Non-phylogenetic species variance","Variance"
0.081011390625,"Non-phylogenetic species variance","Variance"
0.094570395529,"Non-phylogenetic species variance","Variance"
0.069958663009,"Non-phylogenetic species variance","Variance"
0.072429342129,"Non-phylogenetic species variance","Variance"
0.082279480336,"Non-phylogenetic species variance","Variance"
0.0736471044,"Non-phylogenetic species variance","Variance"
0.073661216836,"Non-phylogenetic species variance","Variance"
0.102983869921,"Non-phylogenetic species variance","Variance"
0.081443456689,"Non-phylogenetic species variance","Variance"
0.105221735641,"Non-phylogenetic species variance","Variance"
0.120458973184,"Non-phylogenetic species variance","Variance"
0.079727734321,"Non-phylogenetic species variance","Variance"
0.068271941521,"Non-phylogenetic species variance","Variance"
0.067691550976,"Non-phylogenetic species variance","Variance"
0.079044760201,"Non-phylogenetic species variance","Variance"
0.073333723204,"Non-phylogenetic species variance","Variance"
0.064518032016,"Non-phylogenetic species variance","Variance"
0.071832576256,"Non-phylogenetic species variance","Variance"
0.073761671281,"Non-phylogenetic species variance","Variance"
0.073065874249,"Non-phylogenetic species variance","Variance"
0.068545523344,"Non-phylogenetic species variance","Variance"
0.061164214596,"Non-phylogenetic species variance","Variance"
0.076125776281,"Non-phylogenetic species variance","Variance"
0.112760296804,"Non-phylogenetic species variance","Variance"
0.084283960489,"Non-phylogenetic species variance","Variance"
0.099163269604,"Non-phylogenetic species variance","Variance"
0.117400113769,"Non-phylogenetic species variance","Variance"
0.113332549201,"Non-phylogenetic species variance","Variance"
0.084589650649,"Non-phylogenetic species variance","Variance"
0.068056809129,"Non-phylogenetic species variance","Variance"
0.023200773124,"Non-phylogenetic species variance","Variance"
0.042571656241,"Non-phylogenetic species variance","Variance"
0.076643707716,"Non-phylogenetic species variance","Variance"
0.0461304484,"Non-phylogenetic species variance","Variance"
0.028322197264,"Non-phylogenetic species variance","Variance"
0.012362104225,"Non-phylogenetic species variance","Variance"
0.049597071616,"Non-phylogenetic species variance","Variance"
0.030051262609,"Non-phylogenetic species variance","Variance"
0.049710715681,"Non-phylogenetic species variance","Variance"
0.028826946225,"Non-phylogenetic species variance","Variance"
0.052961197689,"Non-phylogenetic species variance","Variance"
0.046976661081,"Non-phylogenetic species variance","Variance"
0.038840132241,"Non-phylogenetic species variance","Variance"
0.051017708641,"Non-phylogenetic species variance","Variance"
0.056746862656,"Non-phylogenetic species variance","Variance"
0.0652598116,"Non-phylogenetic species variance","Variance"
0.115444332441,"Non-phylogenetic species variance","Variance"
0.0615734596,"Non-phylogenetic species variance","Variance"
0.049636275264,"Non-phylogenetic species variance","Variance"
0.044982592281,"Non-phylogenetic species variance","Variance"
0.045104839641,"Non-phylogenetic species variance","Variance"
0.029366648689,"Non-phylogenetic species variance","Variance"
0.032729513569,"Non-phylogenetic species variance","Variance"
0.035992919524,"Non-phylogenetic species variance","Variance"
0.036356574276,"Non-phylogenetic species variance","Variance"
0.065803023441,"Non-phylogenetic species variance","Variance"
0.051285037444,"Non-phylogenetic species variance","Variance"
0.044816466601,"Non-phylogenetic species variance","Variance"
0.078738604816,"Non-phylogenetic species variance","Variance"
0.092324214801,"Non-phylogenetic species variance","Variance"
0.070245671521,"Non-phylogenetic species variance","Variance"
0.088985873025,"Non-phylogenetic species variance","Variance"
0.087541423876,"Non-phylogenetic species variance","Variance"
0.049055162256,"Non-phylogenetic species variance","Variance"
0.073178906256,"Non-phylogenetic species variance","Variance"
0.0499656609,"Non-phylogenetic species variance","Variance"
0.053104898025,"Non-phylogenetic species variance","Variance"
0.091490520676,"Non-phylogenetic species variance","Variance"
0.057828706576,"Non-phylogenetic species variance","Variance"
0.051507664209,"Non-phylogenetic species variance","Variance"
0.024857306244,"Non-phylogenetic species variance","Variance"
0.015233483776,"Non-phylogenetic species variance","Variance"
0.0443692096,"Non-phylogenetic species variance","Variance"
0.045175802116,"Non-phylogenetic species variance","Variance"
0.045708729616,"Non-phylogenetic species variance","Variance"
0.027548032576,"Non-phylogenetic species variance","Variance"
0.020738016049,"Non-phylogenetic species variance","Variance"
0.025143493489,"Non-phylogenetic species variance","Variance"
0.022858718481,"Non-phylogenetic species variance","Variance"
0.023471465616,"Non-phylogenetic species variance","Variance"
0.0310076881,"Non-phylogenetic species variance","Variance"
0.033111989089,"Non-phylogenetic species variance","Variance"
0.027987282436,"Non-phylogenetic species variance","Variance"
0.061308731236,"Non-phylogenetic species variance","Variance"
0.065536512001,"Non-phylogenetic species variance","Variance"
0.047386323856,"Non-phylogenetic species variance","Variance"
0.066282047209,"Non-phylogenetic species variance","Variance"
0.062694150544,"Non-phylogenetic species variance","Variance"
0.066414959521,"Non-phylogenetic species variance","Variance"
0.103073744601,"Non-phylogenetic species variance","Variance"
0.100057709761,"Non-phylogenetic species variance","Variance"
0.084958841529,"Non-phylogenetic species variance","Variance"
0.067012123689,"Non-phylogenetic species variance","Variance"
0.044093280256,"Non-phylogenetic species variance","Variance"
0.055774379556,"Non-phylogenetic species variance","Variance"
0.057143946304,"Non-phylogenetic species variance","Variance"
0.0621305476,"Non-phylogenetic species variance","Variance"
0.056074713601,"Non-phylogenetic species variance","Variance"
0.079400531961,"Non-phylogenetic species variance","Variance"
0.050806061604,"Non-phylogenetic species variance","Variance"
0.0668170801,"Non-phylogenetic species variance","Variance"
0.086192152225,"Non-phylogenetic species variance","Variance"
0.081822886209,"Non-phylogenetic species variance","Variance"
0.094170424384,"Non-phylogenetic species variance","Variance"
0.112568302144,"Non-phylogenetic species variance","Variance"
0.1071056529,"Non-phylogenetic species variance","Variance"
0.122932280689,"Non-phylogenetic species variance","Variance"
0.092986573969,"Non-phylogenetic species variance","Variance"
0.061671265569,"Non-phylogenetic species variance","Variance"
0.064834909129,"Non-phylogenetic species variance","Variance"
0.095047656804,"Non-phylogenetic species variance","Variance"
0.103459365801,"Non-phylogenetic species variance","Variance"
0.096871582564,"Non-phylogenetic species variance","Variance"
0.082655100004,"Non-phylogenetic species variance","Variance"
0.058495775881,"Non-phylogenetic species variance","Variance"
0.069391676929,"Non-phylogenetic species variance","Variance"
0.046024408089,"Non-phylogenetic species variance","Variance"
0.043470582016,"Non-phylogenetic species variance","Variance"
0.055054052496,"Non-phylogenetic species variance","Variance"
0.051183180169,"Non-phylogenetic species variance","Variance"
0.087645010401,"Non-phylogenetic species variance","Variance"
0.0974188944,"Non-phylogenetic species variance","Variance"
0.101768656144,"Non-phylogenetic species variance","Variance"
0.092709288324,"Non-phylogenetic species variance","Variance"
0.076135709329,"Non-phylogenetic species variance","Variance"
0.080490796681,"Non-phylogenetic species variance","Variance"
0.080512927504,"Non-phylogenetic species variance","Variance"
0.061391459529,"Non-phylogenetic species variance","Variance"
0.038210475625,"Non-phylogenetic species variance","Variance"
0.023537082724,"Non-phylogenetic species variance","Variance"
0.0467164996,"Non-phylogenetic species variance","Variance"
0.042868046116,"Non-phylogenetic species variance","Variance"
0.0643281769,"Non-phylogenetic species variance","Variance"
