"value","parameter","panel"
0.058209765289,"IID effect-size variance","Variance"
0.053869481604,"IID effect-size variance","Variance"
0.062822916025,"IID effect-size variance","Variance"
0.101411039401,"IID effect-size variance","Variance"
0.080961873444,"IID effect-size variance","Variance"
0.056555022969,"IID effect-size variance","Variance"
0.059553081225,"IID effect-size variance","Variance"
0.052507889316,"IID effect-size variance","Variance"
0.0705486721,"IID effect-size variance","Variance"
0.046778768656,"IID effect-size variance","Variance"
0.046546336516,"IID effect-size variance","Variance"
0.045840522816,"IID effect-size variance","Variance"
0.050222154609,"IID effect-size variance","Variance"
0.057941785521,"IID effect-size variance","Variance"
0.057037380625,"IID effect-size variance","Variance"
0.058073770225,"IID effect-size variance","Variance"
0.078274050625,"IID effect-size variance","Variance"
0.087666919396,"IID effect-size variance","Variance"
0.076757810704,"IID effect-size variance","Variance"
0.081699932224,"IID effect-size variance","Variance"
0.070970025604,"IID effect-size variance","Variance"
0.094678059204,"IID effect-size variance","Variance"
0.090961353604,"IID effect-size variance","Variance"
0.115258892004,"IID effect-size variance","Variance"
0.105197084281,"IID effect-size variance","Variance"
0.114209526601,"IID effect-size variance","Variance"
0.104777805636,"IID effect-size variance","Variance"
0.074341839649,"IID effect-size variance","Variance"
0.100509923089,"IID effect-size variance","Variance"
0.062372065536,"IID effect-size variance","Variance"
0.079884239044,"IID effect-size variance","Variance"
0.088817708529,"IID effect-size variance","Variance"
0.096152707225,"IID effect-size variance","Variance"
0.0574321225,"IID effect-size variance","Variance"
0.054574099321,"IID effect-size variance","Variance"
0.035281987225,"IID effect-size variance","Variance"
0.06210064,"IID effect-size variance","Variance"
0.056902285764,"IID effect-size variance","Variance"
0.063212519241,"IID effect-size variance","Variance"
0.046413100969,"IID effect-size variance","Variance"
0.041020426225,"IID effect-size variance","Variance"
0.041506320361,"IID effect-size variance","Variance"
0.0348083649,"IID effect-size variance","Variance"
0.062052304609,"IID effect-size variance","Variance"
0.033126912064,"IID effect-size variance","Variance"
0.067727460025,"IID effect-size variance","Variance"
0.061694114689,"IID effect-size variance","Variance"
0.068687498889,"IID effect-size variance","Variance"
0.065664575001,"IID effect-size variance","Variance"
0.05683456,"IID effect-size variance","Variance"
0.0671069025,"IID effect-size variance","Variance"
0.064206998881,"IID effect-size variance","Variance"
0.062373564009,"IID effect-size variance","Variance"
0.057069387664,"IID effect-size variance","Variance"
0.0435932641,"IID effect-size variance","Variance"
0.071963964121,"IID effect-size variance","Variance"
0.059828670801,"IID effect-size variance","Variance"
0.051656652961,"IID effect-size variance","Variance"
0.070215990289,"IID effect-size variance","Variance"
0.0778800649,"IID effect-size variance","Variance"
0.0596629476,"IID effect-size variance","Variance"
0.046781796681,"IID effect-size variance","Variance"
0.076551269041,"IID effect-size variance","Variance"
0.072793658809,"IID effect-size variance","Variance"
0.070865102025,"IID effect-size variance","Variance"
0.093675784225,"IID effect-size variance","Variance"
0.076833187344,"IID effect-size variance","Variance"
0.094065503401,"IID effect-size variance","Variance"
0.072704111769,"IID effect-size variance","Variance"
0.081349307524,"IID effect-size variance","Variance"
0.066062878729,"IID effect-size variance","Variance"
0.080137117225,"IID effect-size variance","Variance"
0.054208411929,"IID effect-size variance","Variance"
0.074508799369,"IID effect-size variance","Variance"
0.0963667849,"IID effect-size variance","Variance"
0.079540356841,"IID effect-size variance","Variance"
0.110613447396,"IID effect-size variance","Variance"
0.087644418304,"IID effect-size variance","Variance"
0.0925193889,"IID effect-size variance","Variance"
0.112711947076,"IID effect-size variance","Variance"
0.093011580484,"IID effect-size variance","Variance"
0.076340032209,"IID effect-size variance","Variance"
0.105100452864,"IID effect-size variance","Variance"
0.100803710016,"IID effect-size variance","Variance"
0.061770640369,"IID effect-size variance","Variance"
0.063441015625,"IID effect-size variance","Variance"
0.072283548736,"IID effect-size variance","Variance"
0.087354531364,"IID effect-size variance","Variance"
0.084669942361,"IID effect-size variance","Variance"
0.066646069281,"IID effect-size variance","Variance"
0.085034059236,"IID effect-size variance","Variance"
0.105991918096,"IID effect-size variance","Variance"
0.084723491329,"IID effect-size variance","Variance"
0.107099762121,"IID effect-size variance","Variance"
0.127799815081,"IID effect-size variance","Variance"
0.118722971844,"IID effect-size variance","Variance"
0.113478028225,"IID effect-size variance","Variance"
0.137604644401,"IID effect-size variance","Variance"
0.099718903089,"IID effect-size variance","Variance"
0.140006930625,"IID effect-size variance","Variance"
0.100994297616,"IID effect-size variance","Variance"
0.151097796369,"IID effect-size variance","Variance"
0.112643469376,"IID effect-size variance","Variance"
0.104290889481,"IID effect-size variance","Variance"
0.160663887241,"IID effect-size variance","Variance"
0.090575115849,"IID effect-size variance","Variance"
0.0935992836,"IID effect-size variance","Variance"
0.138125209104,"IID effect-size variance","Variance"
0.059700080896,"IID effect-size variance","Variance"
0.136468919889,"IID effect-size variance","Variance"
0.074330388496,"IID effect-size variance","Variance"
0.087451501284,"IID effect-size variance","Variance"
0.070987076356,"IID effect-size variance","Variance"
0.093006090961,"IID effect-size variance","Variance"
0.059142835249,"IID effect-size variance","Variance"
0.074759590084,"IID effect-size variance","Variance"
0.072310436836,"IID effect-size variance","Variance"
0.041345528896,"IID effect-size variance","Variance"
0.053847666601,"IID effect-size variance","Variance"
0.040427536356,"IID effect-size variance","Variance"
0.052484060836,"IID effect-size variance","Variance"
0.045666407809,"IID effect-size variance","Variance"
0.036691019401,"IID effect-size variance","Variance"
0.054179079696,"IID effect-size variance","Variance"
0.087969780409,"IID effect-size variance","Variance"
0.069290559361,"IID effect-size variance","Variance"
0.068520391696,"IID effect-size variance","Variance"
0.115891904041,"IID effect-size variance","Variance"
0.077057873649,"IID effect-size variance","Variance"
0.097020413361,"IID effect-size variance","Variance"
0.052493683225,"IID effect-size variance","Variance"
0.086208006544,"IID effect-size variance","Variance"
0.076721798169,"IID effect-size variance","Variance"
0.0689377536,"IID effect-size variance","Variance"
0.067904542225,"IID effect-size variance","Variance"
0.1041481984,"IID effect-size variance","Variance"
0.078374242116,"IID effect-size variance","Variance"
0.072092787001,"IID effect-size variance","Variance"
0.072625399081,"IID effect-size variance","Variance"
0.068188354641,"IID effect-size variance","Variance"
0.076864235536,"IID effect-size variance","Variance"
0.071323714225,"IID effect-size variance","Variance"
0.083251292089,"IID effect-size variance","Variance"
0.132333705729,"IID effect-size variance","Variance"
0.118679561001,"IID effect-size variance","Variance"
0.100262789449,"IID effect-size variance","Variance"
0.097933321249,"IID effect-size variance","Variance"
0.106622493961,"IID effect-size variance","Variance"
0.107254285009,"IID effect-size variance","Variance"
0.0777573225,"IID effect-size variance","Variance"
0.138806914624,"IID effect-size variance","Variance"
0.125217607321,"IID effect-size variance","Variance"
0.113259844681,"IID effect-size variance","Variance"
0.1389500176,"IID effect-size variance","Variance"
0.1118768704,"IID effect-size variance","Variance"
0.123939906601,"IID effect-size variance","Variance"
0.144218417121,"IID effect-size variance","Variance"
0.138717512704,"IID effect-size variance","Variance"
0.116105110564,"IID effect-size variance","Variance"
0.110909646961,"IID effect-size variance","Variance"
0.107257560004,"IID effect-size variance","Variance"
0.103383470089,"IID effect-size variance","Variance"
0.108730446049,"IID effect-size variance","Variance"
0.0551921049,"IID effect-size variance","Variance"
0.08328996,"IID effect-size variance","Variance"
0.078535578564,"IID effect-size variance","Variance"
0.069634237689,"IID effect-size variance","Variance"
0.079996768569,"IID effect-size variance","Variance"
0.063738576225,"IID effect-size variance","Variance"
0.063569032641,"IID effect-size variance","Variance"
0.070056031761,"IID effect-size variance","Variance"
0.056257198596,"IID effect-size variance","Variance"
0.056785936804,"IID effect-size variance","Variance"
0.048866197249,"IID effect-size variance","Variance"
0.0521802649,"IID effect-size variance","Variance"
0.0395930404,"IID effect-size variance","Variance"
0.064803848356,"IID effect-size variance","Variance"
0.043783888516,"IID effect-size variance","Variance"
0.074255160004,"IID effect-size variance","Variance"
0.049303093849,"IID effect-size variance","Variance"
0.042823335844,"IID effect-size variance","Variance"
0.052909660441,"IID effect-size variance","Variance"
0.046287801316,"IID effect-size variance","Variance"
0.069614711716,"IID effect-size variance","Variance"
0.055696944004,"IID effect-size variance","Variance"
0.036655017025,"IID effect-size variance","Variance"
0.024577459984,"IID effect-size variance","Variance"
0.032935353361,"IID effect-size variance","Variance"
0.038069082769,"IID effect-size variance","Variance"
0.046036422721,"IID effect-size variance","Variance"
0.0613354756,"IID effect-size variance","Variance"
0.064481460624,"IID effect-size variance","Variance"
0.115710866569,"IID effect-size variance","Variance"
0.066627483129,"IID effect-size variance","Variance"
0.143478076225,"IID effect-size variance","Variance"
0.089664912481,"IID effect-size variance","Variance"
0.079021707664,"IID effect-size variance","Variance"
0.064582565161,"IID effect-size variance","Variance"
0.061590334276,"IID effect-size variance","Variance"
0.048223720801,"IID effect-size variance","Variance"
0.044109660529,"IID effect-size variance","Variance"
0.086503044996,"IID effect-size variance","Variance"
0.058337707024,"IID effect-size variance","Variance"
0.057586560784,"IID effect-size variance","Variance"
0.063942731161,"IID effect-size variance","Variance"
0.092987183844,"IID effect-size variance","Variance"
0.064023674841,"IID effect-size variance","Variance"
0.045594206784,"IID effect-size variance","Variance"
0.058692814756,"IID effect-size variance","Variance"
0.061119706176,"IID effect-size variance","Variance"
0.058639044025,"IID effect-size variance","Variance"
0.062554011664,"IID effect-size variance","Variance"
0.0639634681,"IID effect-size variance","Variance"
0.065895916804,"IID effect-size variance","Variance"
0.084162071449,"IID effect-size variance","Variance"
0.061718955489,"IID effect-size variance","Variance"
0.053759987044,"IID effect-size variance","Variance"
0.049841902009,"IID effect-size variance","Variance"
0.066555744256,"IID effect-size variance","Variance"
0.027574595136,"IID effect-size variance","Variance"
0.042071752996,"IID effect-size variance","Variance"
0.035789450761,"IID effect-size variance","Variance"
0.038255056921,"IID effect-size variance","Variance"
0.042863491225,"IID effect-size variance","Variance"
0.050520653824,"IID effect-size variance","Variance"
0.037606905625,"IID effect-size variance","Variance"
0.042335943049,"IID effect-size variance","Variance"
0.042649271289,"IID effect-size variance","Variance"
0.054652620841,"IID effect-size variance","Variance"
0.059474040129,"IID effect-size variance","Variance"
0.0547981281,"IID effect-size variance","Variance"
0.046970159076,"IID effect-size variance","Variance"
0.074195767321,"IID effect-size variance","Variance"
0.056416700484,"IID effect-size variance","Variance"
0.087822729801,"IID effect-size variance","Variance"
0.1020738601,"IID effect-size variance","Variance"
0.065202090409,"IID effect-size variance","Variance"
0.062952817216,"IID effect-size variance","Variance"
0.066845517025,"IID effect-size variance","Variance"
0.059398463524,"IID effect-size variance","Variance"
0.052196713156,"IID effect-size variance","Variance"
0.061700572816,"IID effect-size variance","Variance"
0.049865123025,"IID effect-size variance","Variance"
0.053208187561,"IID effect-size variance","Variance"
0.058806735001,"IID effect-size variance","Variance"
0.052671627009,"IID effect-size variance","Variance"
0.055174251664,"IID effect-size variance","Variance"
0.054477427216,"IID effect-size variance","Variance"
0.063800697744,"IID effect-size variance","Variance"
0.059050458009,"IID effect-size variance","Variance"
0.071721660481,"IID effect-size variance","Variance"
0.046524764416,"IID effect-size variance","Variance"
0.056711135881,"IID effect-size variance","Variance"
0.065094378496,"IID effect-size variance","Variance"
0.064326147876,"IID effect-size variance","Variance"
0.0583125904,"IID effect-size variance","Variance"
0.057118610025,"IID effect-size variance","Variance"
0.055704968361,"IID effect-size variance","Variance"
0.057587520676,"IID effect-size variance","Variance"
0.052641795844,"IID effect-size variance","Variance"
0.053078169769,"IID effect-size variance","Variance"
0.057021141681,"IID effect-size variance","Variance"
0.067485128841,"IID effect-size variance","Variance"
0.066277928025,"IID effect-size variance","Variance"
0.098946735364,"IID effect-size variance","Variance"
0.074844922084,"IID effect-size variance","Variance"
0.055003382784,"IID effect-size variance","Variance"
0.053809153024,"IID effect-size variance","Variance"
0.075624450001,"IID effect-size variance","Variance"
0.066335608249,"IID effect-size variance","Variance"
0.064108720809,"IID effect-size variance","Variance"
0.057851794576,"IID effect-size variance","Variance"
0.055850923584,"IID effect-size variance","Variance"
0.083092674564,"IID effect-size variance","Variance"
0.062978913936,"IID effect-size variance","Variance"
0.053234487076,"IID effect-size variance","Variance"
0.065311935844,"IID effect-size variance","Variance"
0.068676491844,"IID effect-size variance","Variance"
0.061775114116,"IID effect-size variance","Variance"
0.070344831076,"IID effect-size variance","Variance"
0.079818680484,"IID effect-size variance","Variance"
0.081538231401,"IID effect-size variance","Variance"
0.073007499601,"IID effect-size variance","Variance"
0.058016911689,"IID effect-size variance","Variance"
0.075080932081,"IID effect-size variance","Variance"
0.053238640225,"IID effect-size variance","Variance"
0.058688938564,"IID effect-size variance","Variance"
0.076292516521,"IID effect-size variance","Variance"
0.039632050084,"IID effect-size variance","Variance"
0.04575321,"IID effect-size variance","Variance"
0.043445149225,"IID effect-size variance","Variance"
0.041215496256,"IID effect-size variance","Variance"
0.044097900025,"IID effect-size variance","Variance"
0.036300537729,"IID effect-size variance","Variance"
0.036820236996,"IID effect-size variance","Variance"
0.058447414081,"IID effect-size variance","Variance"
0.0666620761,"IID effect-size variance","Variance"
0.0520204864,"IID effect-size variance","Variance"
0.056865079296,"IID effect-size variance","Variance"
0.065203111801,"IID effect-size variance","Variance"
0.047087698009,"IID effect-size variance","Variance"
0.078967182121,"IID effect-size variance","Variance"
0.062957333569,"IID effect-size variance","Variance"
0.071457309225,"IID effect-size variance","Variance"
0.085248816676,"IID effect-size variance","Variance"
0.128232029025,"IID effect-size variance","Variance"
0.0545969956,"IID effect-size variance","Variance"
0.085110477169,"IID effect-size variance","Variance"
0.087036210361,"IID effect-size variance","Variance"
0.080483420416,"IID effect-size variance","Variance"
0.080263422864,"IID effect-size variance","Variance"
0.084711266704,"IID effect-size variance","Variance"
0.084256092361,"IID effect-size variance","Variance"
0.065842533604,"IID effect-size variance","Variance"
0.064837455424,"IID effect-size variance","Variance"
0.0623051521,"IID effect-size variance","Variance"
0.080518035049,"IID effect-size variance","Variance"
0.066291315841,"IID effect-size variance","Variance"
0.072342171225,"IID effect-size variance","Variance"
0.069950199361,"IID effect-size variance","Variance"
0.0739241721,"IID effect-size variance","Variance"
0.089313115609,"IID effect-size variance","Variance"
0.051100863025,"IID effect-size variance","Variance"
0.061191422161,"IID effect-size variance","Variance"
0.053374398841,"IID effect-size variance","Variance"
0.057794083216,"IID effect-size variance","Variance"
0.081626775616,"IID effect-size variance","Variance"
0.069202141969,"IID effect-size variance","Variance"
0.061505984016,"IID effect-size variance","Variance"
0.074454762496,"IID effect-size variance","Variance"
0.076101498225,"IID effect-size variance","Variance"
0.075414496689,"IID effect-size variance","Variance"
0.066361366449,"IID effect-size variance","Variance"
0.068765097361,"IID effect-size variance","Variance"
0.062343597969,"IID effect-size variance","Variance"
0.084272348209,"IID effect-size variance","Variance"
0.066869822464,"IID effect-size variance","Variance"
0.077465918929,"IID effect-size variance","Variance"
0.0668429316,"IID effect-size variance","Variance"
0.078290278416,"IID effect-size variance","Variance"
0.055471083529,"IID effect-size variance","Variance"
0.0544055625,"IID effect-size variance","Variance"
0.057153030489,"IID effect-size variance","Variance"
0.058839719761,"IID effect-size variance","Variance"
0.061353308416,"IID effect-size variance","Variance"
0.075750451984,"IID effect-size variance","Variance"
0.051080068081,"IID effect-size variance","Variance"
0.031560233104,"IID effect-size variance","Variance"
0.037902638596,"IID effect-size variance","Variance"
0.040188621841,"IID effect-size variance","Variance"
0.031650900649,"IID effect-size variance","Variance"
0.049739258529,"IID effect-size variance","Variance"
0.028908160576,"IID effect-size variance","Variance"
0.028556268196,"IID effect-size variance","Variance"
0.031895459649,"IID effect-size variance","Variance"
0.046136892025,"IID effect-size variance","Variance"
0.040343132736,"IID effect-size variance","Variance"
0.049765132561,"IID effect-size variance","Variance"
0.040355184996,"IID effect-size variance","Variance"
0.045230655625,"IID effect-size variance","Variance"
0.049627809529,"IID effect-size variance","Variance"
0.0409293361,"IID effect-size variance","Variance"
0.045381354841,"IID effect-size variance","Variance"
0.043871397025,"IID effect-size variance","Variance"
0.023730170116,"IID effect-size variance","Variance"
0.031745261584,"IID effect-size variance","Variance"
0.036730489104,"IID effect-size variance","Variance"
0.040024803844,"IID effect-size variance","Variance"
0.040492707984,"IID effect-size variance","Variance"
0.037903806721,"IID effect-size variance","Variance"
0.055047952129,"IID effect-size variance","Variance"
0.058384090384,"IID effect-size variance","Variance"
0.071880827236,"IID effect-size variance","Variance"
0.070651766416,"IID effect-size variance","Variance"
0.085639340164,"IID effect-size variance","Variance"
0.1071121984,"IID effect-size variance","Variance"
0.083683496961,"IID effect-size variance","Variance"
0.155239940025,"IID effect-size variance","Variance"
0.110249897521,"IID effect-size variance","Variance"
0.125883749601,"IID effect-size variance","Variance"
0.157909274884,"IID effect-size variance","Variance"
0.149500542409,"IID effect-size variance","Variance"
0.111765850596,"IID effect-size variance","Variance"
0.100876747321,"IID effect-size variance","Variance"
0.102096864676,"IID effect-size variance","Variance"
0.1141426225,"IID effect-size variance","Variance"
0.069014967849,"IID effect-size variance","Variance"
0.150035374336,"IID effect-size variance","Variance"
0.122620429584,"IID effect-size variance","Variance"
0.063224085136,"IID effect-size variance","Variance"
0.0683770201,"IID effect-size variance","Variance"
0.076282573249,"IID effect-size variance","Variance"
0.0708517924,"IID effect-size variance","Variance"
0.071387289856,"IID effect-size variance","Variance"
0.076782747409,"IID effect-size variance","Variance"
0.067575562209,"IID effect-size variance","Variance"
0.066380946025,"IID effect-size variance","Variance"
0.057630243969,"IID effect-size variance","Variance"
0.052207223121,"IID effect-size variance","Variance"
0.070181546724,"IID effect-size variance","Variance"
0.077524935489,"IID effect-size variance","Variance"
0.058975151104,"IID effect-size variance","Variance"
0.069727155481,"IID effect-size variance","Variance"
0.061866115441,"IID effect-size variance","Variance"
0.079792125625,"IID effect-size variance","Variance"
0.104585619609,"IID effect-size variance","Variance"
0.070858180864,"IID effect-size variance","Variance"
0.082461439921,"IID effect-size variance","Variance"
0.072984264336,"IID effect-size variance","Variance"
0.110152963449,"IID effect-size variance","Variance"
0.080581041424,"IID effect-size variance","Variance"
0.095959931076,"IID effect-size variance","Variance"
0.080201107204,"IID effect-size variance","Variance"
0.077040108721,"IID effect-size variance","Variance"
0.138885910276,"IID effect-size variance","Variance"
0.067587000625,"IID effect-size variance","Variance"
0.097461971721,"IID effect-size variance","Variance"
0.068593181409,"IID effect-size variance","Variance"
0.074128774756,"IID effect-size variance","Variance"
0.067352706576,"IID effect-size variance","Variance"
0.071764516321,"IID effect-size variance","Variance"
0.087877266481,"IID effect-size variance","Variance"
0.1286226496,"IID effect-size variance","Variance"
0.080667928441,"IID effect-size variance","Variance"
0.051332152356,"IID effect-size variance","Variance"
0.046649088256,"IID effect-size variance","Variance"
0.040194235225,"IID effect-size variance","Variance"
0.064022662729,"IID effect-size variance","Variance"
0.068054722129,"IID effect-size variance","Variance"
0.073277407204,"IID effect-size variance","Variance"
0.062719692721,"IID effect-size variance","Variance"
0.076586688049,"IID effect-size variance","Variance"
0.061007518009,"IID effect-size variance","Variance"
0.0628655329,"IID effect-size variance","Variance"
0.056521258564,"IID effect-size variance","Variance"
0.067892034721,"IID effect-size variance","Variance"
0.0698174929,"IID effect-size variance","Variance"
0.060393554001,"IID effect-size variance","Variance"
0.080413079184,"IID effect-size variance","Variance"
0.079235494144,"IID effect-size variance","Variance"
0.082619454096,"IID effect-size variance","Variance"
0.082024387201,"IID effect-size variance","Variance"
0.069038613504,"IID effect-size variance","Variance"
0.072261504225,"IID effect-size variance","Variance"
0.059049486001,"IID effect-size variance","Variance"
0.058604178889,"IID effect-size variance","Variance"
0.077905741456,"IID effect-size variance","Variance"
0.06325225,"IID effect-size variance","Variance"
0.070084620225,"IID effect-size variance","Variance"
0.079548817936,"IID effect-size variance","Variance"
0.098870626969,"IID effect-size variance","Variance"
0.0802135684,"IID effect-size variance","Variance"
0.085573215841,"IID effect-size variance","Variance"
0.073248716025,"IID effect-size variance","Variance"
0.0504721156,"IID effect-size variance","Variance"
0.059310757444,"IID effect-size variance","Variance"
0.039903658081,"IID effect-size variance","Variance"
0.047685020161,"IID effect-size variance","Variance"
0.047712538624,"IID effect-size variance","Variance"
0.048367445476,"IID effect-size variance","Variance"
0.057710933361,"IID effect-size variance","Variance"
0.049069338256,"IID effect-size variance","Variance"
0.051645289536,"IID effect-size variance","Variance"
0.040364426281,"IID effect-size variance","Variance"
0.048878135056,"IID effect-size variance","Variance"
0.042894966321,"IID effect-size variance","Variance"
0.037410522724,"IID effect-size variance","Variance"
0.055472025625,"IID effect-size variance","Variance"
0.052974085921,"IID effect-size variance","Variance"
0.057931194721,"IID effect-size variance","Variance"
0.0586172521,"IID effect-size variance","Variance"
0.068506257169,"IID effect-size variance","Variance"
0.067658772769,"IID effect-size variance","Variance"
0.055421163889,"IID effect-size variance","Variance"
0.068973466384,"IID effect-size variance","Variance"
0.067607800225,"IID effect-size variance","Variance"
0.074953298176,"IID effect-size variance","Variance"
0.075336525625,"IID effect-size variance","Variance"
0.079438858801,"IID effect-size variance","Variance"
0.100302057025,"IID effect-size variance","Variance"
0.097271629456,"IID effect-size variance","Variance"
0.101292610225,"IID effect-size variance","Variance"
0.080374518016,"IID effect-size variance","Variance"
0.073208666041,"IID effect-size variance","Variance"
0.066200717025,"IID effect-size variance","Variance"
0.073535880625,"IID effect-size variance","Variance"
0.101363914129,"IID effect-size variance","Variance"
0.100274822244,"IID effect-size variance","Variance"
0.060170618209,"IID effect-size variance","Variance"
0.075617850169,"IID effect-size variance","Variance"
0.0663320025,"IID effect-size variance","Variance"
0.061400379681,"IID effect-size variance","Variance"
0.0649995025,"IID effect-size variance","Variance"
0.055405627456,"IID effect-size variance","Variance"
0.072216887824,"IID effect-size variance","Variance"
0.058964951929,"IID effect-size variance","Variance"
0.064111759209,"IID effect-size variance","Variance"
0.062336107584,"IID effect-size variance","Variance"
0.0600593049,"IID effect-size variance","Variance"
0.082278906649,"IID effect-size variance","Variance"
0.066197114944,"IID effect-size variance","Variance"
0.05678689,"IID effect-size variance","Variance"
0.040815716841,"IID effect-size variance","Variance"
0.052639501489,"IID effect-size variance","Variance"
0.028969061209,"IID effect-size variance","Variance"
0.054169769536,"IID effect-size variance","Variance"
0.037949377636,"IID effect-size variance","Variance"
0.050688920164,"IID effect-size variance","Variance"
0.052977768561,"IID effect-size variance","Variance"
0.063832527801,"IID effect-size variance","Variance"
0.058522867225,"IID effect-size variance","Variance"
0.068937228481,"IID effect-size variance","Variance"
0.057188896164,"IID effect-size variance","Variance"
0.060738588304,"IID effect-size variance","Variance"
0.085269256081,"IID effect-size variance","Variance"
0.073096692496,"IID effect-size variance","Variance"
0.08514724,"IID effect-size variance","Variance"
0.062662605625,"IID effect-size variance","Variance"
0.065907725625,"IID effect-size variance","Variance"
0.088994225761,"IID effect-size variance","Variance"
0.070624657009,"IID effect-size variance","Variance"
0.109642441129,"IID effect-size variance","Variance"
0.087157210176,"IID effect-size variance","Variance"
0.108877561156,"IID effect-size variance","Variance"
0.086121706225,"IID effect-size variance","Variance"
0.1062499216,"IID effect-size variance","Variance"
0.046640449296,"IID effect-size variance","Variance"
0.067227674089,"IID effect-size variance","Variance"
0.067401505924,"IID effect-size variance","Variance"
0.077467032241,"IID effect-size variance","Variance"
0.058890670276,"IID effect-size variance","Variance"
0.077068977769,"IID effect-size variance","Variance"
0.085314815569,"IID effect-size variance","Variance"
0.097328400625,"IID effect-size variance","Variance"
0.065866656025,"IID effect-size variance","Variance"
0.0937339456,"IID effect-size variance","Variance"
0.053769261924,"IID effect-size variance","Variance"
0.090556457476,"IID effect-size variance","Variance"
0.091412499025,"IID effect-size variance","Variance"
0.072850328464,"IID effect-size variance","Variance"
0.061781079364,"IID effect-size variance","Variance"
0.052292255625,"IID effect-size variance","Variance"
0.078762738609,"IID effect-size variance","Variance"
0.059659528009,"IID effect-size variance","Variance"
0.0687698176,"IID effect-size variance","Variance"
0.063289477476,"IID effect-size variance","Variance"
0.079583795236,"IID effect-size variance","Variance"
0.060175524249,"IID effect-size variance","Variance"
0.085676802436,"IID effect-size variance","Variance"
0.084539633049,"IID effect-size variance","Variance"
0.055859431716,"IID effect-size variance","Variance"
0.052424971225,"IID effect-size variance","Variance"
0.062204350464,"IID effect-size variance","Variance"
0.062278197136,"IID effect-size variance","Variance"
0.073233019456,"IID effect-size variance","Variance"
0.072784485796,"IID effect-size variance","Variance"
0.049078199296,"IID effect-size variance","Variance"
0.074883775201,"IID effect-size variance","Variance"
0.048532971204,"IID effect-size variance","Variance"
0.036579622564,"IID effect-size variance","Variance"
0.071061164329,"IID effect-size variance","Variance"
0.057490132441,"IID effect-size variance","Variance"
0.048042502596,"IID effect-size variance","Variance"
0.058766971561,"IID effect-size variance","Variance"
0.0445421025,"IID effect-size variance","Variance"
0.046986631696,"IID effect-size variance","Variance"
0.049447527424,"IID effect-size variance","Variance"
0.0533471409,"IID effect-size variance","Variance"
0.055045136689,"IID effect-size variance","Variance"
0.051324449401,"IID effect-size variance","Variance"
0.065696866596,"IID effect-size variance","Variance"
0.054447088921,"IID effect-size variance","Variance"
0.055100050756,"IID effect-size variance","Variance"
0.060788874916,"IID effect-size variance","Variance"
0.058534479721,"IID effect-size variance","Variance"
0.056490356329,"IID effect-size variance","Variance"
0.038803484196,"IID effect-size variance","Variance"
0.055183647744,"IID effect-size variance","Variance"
0.0528770025,"IID effect-size variance","Variance"
0.049178828169,"IID effect-size variance","Variance"
0.040010800729,"IID effect-size variance","Variance"
0.036389759121,"IID effect-size variance","Variance"
0.040150942129,"IID effect-size variance","Variance"
0.039413366784,"IID effect-size variance","Variance"
0.045918489796,"IID effect-size variance","Variance"
0.036147135376,"IID effect-size variance","Variance"
0.0579268624,"IID effect-size variance","Variance"
0.053345293156,"IID effect-size variance","Variance"
0.045837097216,"IID effect-size variance","Variance"
0.055624750801,"IID effect-size variance","Variance"
0.062131046121,"IID effect-size variance","Variance"
0.083739626884,"IID effect-size variance","Variance"
0.078200207449,"IID effect-size variance","Variance"
0.082443062641,"IID effect-size variance","Variance"
0.0604225561,"IID effect-size variance","Variance"
0.060034310361,"IID effect-size variance","Variance"
0.063465701776,"IID effect-size variance","Variance"
0.066669305616,"IID effect-size variance","Variance"
0.040395372196,"IID effect-size variance","Variance"
0.059319525136,"IID effect-size variance","Variance"
0.051963026116,"IID effect-size variance","Variance"
0.055839107809,"IID effect-size variance","Variance"
0.080642368576,"IID effect-size variance","Variance"
0.0614444944,"IID effect-size variance","Variance"
0.089911821609,"IID effect-size variance","Variance"
0.057508356481,"IID effect-size variance","Variance"
0.070988674969,"IID effect-size variance","Variance"
0.056510322961,"IID effect-size variance","Variance"
0.061863628176,"IID effect-size variance","Variance"
0.057198462244,"IID effect-size variance","Variance"
0.0740492944,"IID effect-size variance","Variance"
0.064219669056,"IID effect-size variance","Variance"
0.0634989601,"IID effect-size variance","Variance"
0.074864620996,"IID effect-size variance","Variance"
0.080677017369,"IID effect-size variance","Variance"
0.074215925476,"IID effect-size variance","Variance"
0.061082133904,"IID effect-size variance","Variance"
0.066253730404,"IID effect-size variance","Variance"
0.061147892961,"IID effect-size variance","Variance"
0.1012894276,"IID effect-size variance","Variance"
0.078675762064,"IID effect-size variance","Variance"
0.068727341281,"IID effect-size variance","Variance"
0.077758995609,"IID effect-size variance","Variance"
0.057066043225,"IID effect-size variance","Variance"
0.081779984784,"IID effect-size variance","Variance"
0.062263224676,"IID effect-size variance","Variance"
0.0811965025,"IID effect-size variance","Variance"
0.0699443809,"IID effect-size variance","Variance"
0.076216853476,"IID effect-size variance","Variance"
0.075239392804,"IID effect-size variance","Variance"
0.09265936,"IID effect-size variance","Variance"
0.099127374025,"IID effect-size variance","Variance"
0.077920256164,"IID effect-size variance","Variance"
0.096662540836,"IID effect-size variance","Variance"
0.071929630809,"IID effect-size variance","Variance"
0.067337655025,"IID effect-size variance","Variance"
