study_id,x_km,y_km,lat,lon,n,vi,yi_z,r,es_id
254,228.02279827169758,157.2529745981879,51.41669346484854,13.195860363411398,32,0.034482758620689655,1.2626211686622457,0.851785129255943,2540
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,23,0.05,0.06526659227235651,0.06517407725970133,2541
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,210,0.004830917874396135,0.2555326067162996,0.25011230429231707,2542
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,29,0.038461538461538464,-0.2095708363560413,-0.206555682902282,2543
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,10,0.14285714285714285,-0.5639658207399764,-0.5109139777973905,2544
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,61,0.017241379310344827,0.0563509551671289,0.056291384656809274,2545
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,15,0.08333333333333333,-0.5175813461309154,-0.47583113294394386,2546
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,34,0.03225806451612903,0.2454757940110109,0.24066115305678987,2547
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,10,0.14285714285714285,0.20314423357846778,0.20039517978360008,2548
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,40,0.02702702702702703,0.024765341678067723,0.024760279875682092,2549
255,1557.2470795255992,-2049.999804699506,31.53153329099544,31.82564311645735,10,0.14285714285714285,-0.16375087795422705,-0.1623027834058963,2550
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,145,0.007042253521126761,0.8989454845411271,0.7157840203699495,2551
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,10,0.14285714285714285,-0.11335474821870861,-0.1128717210091119,2552
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,20,0.058823529411764705,0.6654829725678238,0.5820007371016618,2553
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,25,0.045454545454545456,0.9376321231751132,0.7341324408447573,2554
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,126,0.008130081300813009,0.46643458640614704,0.4353140314761156,2555
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,77,0.013513513513513514,0.5586747858956661,0.5069935166865058,2556
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,16,0.07692307692307693,0.6673163505541893,0.583211810784313,2557
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,291,0.003472222222222222,0.9279312623597809,0.7296279246539967,2558
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,20,0.058823529411764705,0.7540112540857875,0.6375359154756054,2559
256,-1240.6484675577012,261.4720328523755,52.35560389957095,-7.388345781417776,35,0.03125,0.5444010657381614,0.4963121760960812,2560
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,12,0.1111111111111111,0.9023429247685216,0.7174367675268029,2561
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,252,0.004016064257028112,0.8466281465889156,0.689303828519876,2562
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,72,0.014492753623188406,0.8673600697300384,0.7000303651727137,2563
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,18,0.06666666666666667,0.8531683903569294,0.6927210879168617,2564
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,10,0.14285714285714285,0.3008755346951127,0.29211364210171464,2565
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,29,0.038461538461538464,0.33830449066699253,0.3259628748728299,2566
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,20,0.058823529411764705,-0.014083107859984179,-0.014082176881146592,2567
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,30,0.037037037037037035,0.6035830229896044,0.5395942589393353,2568
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,14,0.09090909090909091,0.36389023960922284,0.3486360503606812,2569
257,-886.1289050556768,380.0757217262528,53.42410560113741,-2.4195662276112113,46,0.023255813953488372,0.24776585929874956,0.2428173906866538,2570
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,122,0.008403361344537815,0.7067244856326079,0.6086187341416293,2571
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,10,0.14285714285714285,1.2063549926086279,0.8355827657446613,2572
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,88,0.011764705882352941,0.3922903913444169,0.3733330734982259,2573
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,177,0.005747126436781609,0.7020640608882683,0.6056762841213142,2574
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,311,0.003246753246753247,0.5140417382955166,0.4730883382492629,2575
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,31,0.03571428571428571,1.04681705813495,0.7805658143957045,2576
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,73,0.014285714285714285,0.9344044469055148,0.7326407927805126,2577
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,68,0.015384615384615385,0.4154261176183683,0.393070200644899,2578
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,186,0.00546448087431694,0.3416127804943349,0.32891645710656203,2579
258,55.87672734103602,1165.263626886043,60.49787051248688,10.78314194676966,147,0.006944444444444444,0.302827041240777,0.2938976066179691,2580
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,33,0.03333333333333333,0.37856498688770024,0.36146059193497315,2581
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,95,0.010869565217391304,0.8377152433525992,0.6845970074063094,2582
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,118,0.008695652173913044,0.5121805433442733,0.47164243066811895,2583
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,265,0.003816793893129771,1.0840406835211418,0.7946927294145582,2584
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,56,0.018867924528301886,0.8852446611616799,0.7090370250312936,2585
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,14,0.09090909090909091,0.828069037960339,0.6794378085277005,2586
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,10,0.14285714285714285,0.8470919384480453,0.6895471766084015,2587
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,46,0.023255813953488372,0.7721761445178164,0.648193059013051,2588
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,75,0.013888888888888888,0.7134802657096564,0.6128545790857808,2589
259,-1221.115343791327,148.24261671655893,51.33551906951855,-7.114578699828929,59,0.017857142857142856,1.202363722043089,0.8343741702413379,2590
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,169,0.006024096385542169,0.671593840508884,0.5860273313442287,2591
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,80,0.012987012987012988,0.7040711222568025,0.6069455229201829,2592
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,142,0.007194244604316547,0.5966942010733965,0.5346930588861067,2593
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,30,0.037037037037037035,-0.18248756964365132,-0.18048847846341598,2594
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,18,0.06666666666666667,0.3696082865736127,0.35364903721306373,2595
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,34,0.03225806451612903,0.15373687986897194,0.15253703015439626,2596
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,72,0.014492753623188406,0.8489660586658182,0.6905289290744273,2597
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,14,0.09090909090909091,0.31718282403670683,0.30695739903468006,2598
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,307,0.003289473684210526,0.4887879438866628,0.45325390954577577,2599
260,-459.9407518635338,184.4584567202117,51.66178789838028,3.553686607043314,85,0.012195121951219513,0.2490903821098854,0.24406341778269264,2600
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,33,0.03333333333333333,2.038633186889031,0.9666577804260639,2601
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,69,0.015151515151515152,1.6012859376206716,0.921861893582435,2602
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,126,0.008130081300813009,1.4149482556156938,0.8885403126516813,2603
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,33,0.03333333333333333,1.6274948609645534,0.9257039958689635,2604
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,147,0.006944444444444444,1.5841158311887023,0.9192422398822345,2605
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,113,0.00909090909090909,1.647552735012149,0.9285210346971585,2606
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,38,0.02857142857142857,1.3574022519668527,0.87578918481577,2607
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,61,0.017241379310344827,1.1332903548464723,0.8121423775311213,2608
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,13,0.1,1.657659210769491,0.929901200551415,2609
261,1047.3064940056781,544.1432640532254,54.90219156804707,24.678555556308783,44,0.024390243902439025,1.1777884828608742,0.8267529896659473,2610
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,24,0.047619047619047616,0.48129992454661824,0.44728407231265116,2611
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,84,0.012345679012345678,0.7798012079343077,0.6525925896882088,2612
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,306,0.0033003300330033004,0.732719791000861,0.6247264702961075,2613
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,167,0.006097560975609756,0.5344574517392959,0.48878101142008623,2614
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,36,0.030303030303030304,0.6251108215352744,0.5546764525861371,2615
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,195,0.005208333333333333,-0.23259272597799777,-0.22848717250518538,2616
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,548,0.001834862385321101,0.499481052508093,0.46170893432032045,2617
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,93,0.011111111111111112,0.30143541497939563,0.2926256637946733,2618
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,203,0.005,0.6983816212032329,0.6033395231899351,2619
262,1163.4540167641405,-17.22669225203828,49.84480457430596,26.306424642670514,24,0.047619047619047616,0.2825963444605484,0.27530634977378365,2620
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,282,0.0035842293906810036,1.3649626250299256,0.8775390811960159,2621
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,135,0.007575757575757576,1.2434401191674034,0.8464338851657632,2622
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,93,0.011111111111111112,1.4232423375502603,0.89027337291194375,2623
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,50,0.02127659574468085,0.5587348828606383,0.507038164821381,2624
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,51,0.020833333333333332,1.1019818058177335,0.8012097605483388,2625
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,28,0.04,1.536122340398674,0.9114664716355958,2626
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,23,0.05,1.525669879718788,0.9096806650498733,2627
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,71,0.014705882352941176,1.0675164425820356,0.7885237020225466,2628
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,29,0.038461538461538464,1.2736420684317944,0.8547816970634126,2629
263,460.6159980325133,-71.74291264092778,49.35366745368533,16.455777325876305,103,0.01,0.8700637082665159,0.7014064980267263,2630
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,63,0.016666666666666666,0.5157404893098908,0.4744058273438156,2631
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,25,0.045454545454545456,0.329671339793939,0.3182254301696514,2632
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,129,0.007936507936507936,0.5546556441261062,0.5040013839733456,2633
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,29,0.038461538461538464,0.6211002373227601,0.5518936129241998,2634
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,10,0.14285714285714285,0.7062695438233374,0.6083322310960042,2635
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,22,0.05263157894736842,0.8488626102686799,0.6904748041312074,2636
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,46,0.023255813953488372,0.8353175392341327,0.6833209504676953,2637
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,10,0.14285714285714285,0.3974315796791116,0.3777491803487052,2638
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,72,0.014492753623188406,0.9082078973215224,0.7202709895233977,2639
264,-2221.8667956809577,104.3860179625241,50.94041457623896,-21.140640668025778,10,0.14285714285714285,-0.36136505767884664,-0.34641584707975265,2640
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,40,0.02702702702702703,1.5948071880269723,0.9208831436481543,2641
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,10,0.14285714285714285,1.0849306017099591,0.7950203999358366,2642
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,11,0.125,2.0017554007077023,0.9641513909370809,2643
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,85,0.012195121951219513,2.046014088753414,0.9671383290047276,2644
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,34,0.03225806451612903,1.378785157527095,0.8806789432996793,2645
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,10,0.14285714285714285,0.8977956184098834,0.7152228227802757,2646
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,41,0.02631578947368421,1.0272594900333325,0.7728068814808146,2647
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,117,0.008771929824561403,1.8987977567293675,0.956134415762149,2648
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,75,0.013888888888888888,1.977990106060371,0.9624391151294385,2649
265,-64.79608419139883,669.7560276435489,56.033838086878816,9.091848539965653,54,0.0196078431372549,1.4453360370508956,0.8947667865124255,2650
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,160,0.006369426751592357,0.553272397947449,0.502968787161163,2651
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,45,0.023809523809523808,0.49228959084993507,0.456031761106083,2652
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,54,0.0196078431372549,0.029779694051287234,0.029770893995812626,2653
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,10,0.14285714285714285,0.17342351674146217,0.17170556903359438,2654
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,22,0.05263157894736842,0.4789238612461255,0.4453813528800369,2655
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,19,0.0625,0.6509797611285097,0.5723291654307837,2656
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,31,0.03571428571428571,0.8609487214704131,0.6967461551306317,2657
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,12,0.1111111111111111,1.1232021664442329,0.8086798573055003,2658
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,22,0.05263157894736842,1.3227931351291315,0.8674768619690607,2659
266,1277.7278572059408,-388.16154317492334,46.50304916058628,27.90803307836559,66,0.015873015873015872,0.4170914279129657,0.3944772911741161,2660
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,71,0.014705882352941176,0.3192445319908571,0.3088236632784481,2661
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,28,0.04,0.3801201837744681,0.3628118358208347,2662
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,11,0.125,0.13459148127245218,0.1337846249531628,2663
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,10,0.14285714285714285,0.03929157771073272,0.03927137037565551,2664
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,54,0.0196078431372549,1.349845176394908,0.874016739793362,2665
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,30,0.037037037037037035,1.1490306868048168,0.8174327109397905,2666
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,42,0.02564102564102564,0.6150855172739215,0.5476970158272194,2667
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,26,0.043478260869565216,0.31729329021674735,0.3070574533838895,2668
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,19,0.0625,0.7842958663851207,0.6551655119138503,2669
267,975.8340448939259,-449.57605672011096,45.94976525477377,23.676831303631115,31,0.03571428571428571,0.5019043605701171,0.46361351864980704,2670
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,12,0.1111111111111111,0.47324518920466774,0.4408176346752541,2671
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,38,0.02857142857142857,0.2988619493900036,0.2902707953316636,2672
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,36,0.030303030303030304,0.28263627417406634,0.2753432526654276,2673
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,222,0.0045662100456621,0.3829648629356866,0.3652795094556086,2674
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,63,0.016666666666666666,0.4147773206757376,0.3925215056908813,2675
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,31,0.03571428571428571,0.9043252590594464,0.7183973961376341,2676
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,73,0.014285714285714285,0.3657879162555261,0.35030196575535494,2677
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,244,0.004149377593360996,0.3314796998012523,0.31984972571896053,2678
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,64,0.01639344262295082,0.12970787610838738,0.1289853306743661,2679
268,-228.97976892513802,-778.6458690801402,42.98517235062937,6.790727185713255,127,0.008064516129032258,0.28628330341379704,0.27871039021311056,2680
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,59,0.017857142857142856,-0.719661733504398,-0.6166997291335166,2681
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,17,0.07142857142857142,-0.027685531269143943,-0.027678459888770466,2682
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,87,0.011904761904761904,0.07385374466541438,0.07371976162104532,2683
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,108,0.009523809523809525,-0.19158973899103454,-0.18927944981032874,2684
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,130,0.007874015748031496,-0.15839063138221893,-0.1570792431232932,2685
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,29,0.038461538461538464,-0.36394896939900123,-0.3486876406586989,2686
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,169,0.006024096385542169,-0.023407094297311037,-0.023402820380235438,2687
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,32,0.034482758620689655,0.15996985474481726,0.1586191176381991,2688
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,37,0.029411764705882353,0.22694196490315702,0.22312455051058894,2689
269,-3239.9157702764433,-861.9815549446862,42.23440040590373,-35.40913658414296,88,0.011764705882352941,0.6194067571320073,0.5507148434634327,2690
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,95,0.010869565217391304,1.1992329542982463,0.8334204930765967,2691
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,33,0.03333333333333333,1.3463090608727184,0.8731792967925491,2692
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,71,0.014705882352941176,0.9438424191361059,0.7369826637400763,2693
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,45,0.023809523809523808,0.9833596375272331,0.7545165884854192,2694
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,32,0.034482758620689655,1.3245630397371229,0.8679142129093546,2695
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,19,0.0625,1.533529849354795,0.9110267091431705,2696
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,42,0.02564102564102564,1.704465946240624,0.9359650317484979,2697
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,82,0.012658227848101266,1.3014425485093097,0.862094057874543,2698
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,18,0.06666666666666667,1.3617771987048088,0.876804620956402,2699
270,73.15996656133987,294.1199742047738,52.6497294973403,11.025375704070157,15,0.08333333333333333,0.7484331847344933,0.634213282258859,2700
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,178,0.005714285714285714,0.42823626101827833,0.4038462732617913,2701
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,10,0.14285714285714285,1.1193962016486279,0.8073587934894558,2702
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,11,0.125,1.319408256176617,0.8666366951687762,2703
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,55,0.019230769230769232,1.3479550438567607,0.8735697515503055,2704
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,31,0.03571428571428571,0.4720486294842279,0.439853082356602,2705
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,77,0.013513513513513514,0.8610811800585495,0.6968143047178266,2706
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,23,0.05,0.6278762618696577,0.5565881238128575,2707
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,10,0.14285714285714285,0.1542360493278384,0.15302454800414092,2708
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,79,0.013157894736842105,0.445930754936639,0.4185483468542157,2709
271,688.5020369802936,1392.6350031166576,62.546261289339256,19.649720934884428,11,0.125,0.5095497858342716,0.4695943396762995,2710
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,66,0.015873015873015872,-0.47076314815973835,-0.4388157180694344,2711
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,129,0.007936507936507936,-0.6326505904367724,-0.5598746531326952,2712
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,25,0.045454545454545456,-0.5283442746956335,-0.4841144287729867,2713
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,25,0.045454545454545456,-0.11734512644961106,-0.11680946725531564,2714
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,66,0.015873015873015872,-0.5245264937475077,-0.4811860106528032,2715
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,57,0.018518518518518517,-0.21502511514451256,-0.21177132579436028,2716
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,51,0.020833333333333332,-0.2440999764407762,-0.23936459131938792,2717
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,150,0.006802721088435374,-0.33671959668203055,-0.32454564774349365,2718
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,81,0.01282051282051282,-0.04573267696384195,-0.04570082065562548,2719
272,54.96429567011866,-871.9736119779875,42.14438187407218,10.770353733338776,166,0.006134969325153374,-0.509248923786631,-0.4693597902487681,2720
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,48,0.022222222222222223,-0.23837494634172912,-0.2339602322286894,2721
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,67,0.015625,-0.25113140553355084,-0.24598190532449993,2722
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,17,0.07142857142857142,0.31019926044788315,0.3006183610056526,2723
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,10,0.14285714285714285,-0.01261652598490437,-0.01261585660841597,2724
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,10,0.14285714285714285,-0.22641466533256455,-0.22262344340921372,2725
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,110,0.009345794392523364,-0.11347352627526343,-0.11298898425754608,2726
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,44,0.024390243902439025,0.15665288495038118,0.15538391259584017,2727
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,20,0.058823529411764705,-0.42519935296037203,-0.4013015469020168,2728
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,95,0.010869565217391304,-0.19383046293441628,-0.19143897646740277,2729
273,188.89504821105055,-169.59638363351658,48.4721046519503,12.64746420971061,197,0.005154639175257732,-0.24411456236303725,-0.2393783414872805,2730
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,36,0.030303030303030304,0.5677086620349852,0.5136745218575559,2731
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,31,0.03571428571428571,0.393374169153383,0.3742654193732428,2732
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,50,0.02127659574468085,0.4458261674205812,0.41846207748743713,2733
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,76,0.0136986301369863,0.046095743534375955,0.046063122910626725,2734
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,10,0.14285714285714285,0.19653877462572356,0.19404667315888516,2735
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,17,0.07142857142857142,0.015100467943919504,0.015099320291563832,2736
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,64,0.01639344262295082,0.34384058257291455,0.33090178405565557,2737
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,21,0.05555555555555555,0.27092367581239474,0.2644841081326218,2738
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,129,0.007936507936507936,0.3347206579162695,0.3227560983719672,2739
274,517.878447442525,-927.0010453103267,41.648639231438494,17.258340901836164,17,0.07142857142857142,0.7420726549031116,0.630395777925323,2740
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,73,0.014285714285714285,0.5492956816395164,0.4999921529380457,2741
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,128,0.008,0.5972994952560254,0.5351251615778961,2742
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,10,0.14285714285714285,-0.18699483878602452,-0.18484534453801893,2743
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,124,0.008264462809917356,0.549485774924949,0.5001347108426276,2744
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,324,0.003115264797507788,0.5956995168880017,0.5339823738502819,2745
275,-475.85968326025466,817.2777976744463,57.36286304211213,3.330574346934892,105,0.00980392156862745,0.7612737287080522,0.641826600759397,2746
